 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
2599,673.865,693.202,687.419,713.403,688.878,697.377,695.610,701.088,693.729,657.048,684.957,686.158,732.168
2600,674.457,692.950,687.968,713.297,688.683,698.731,696.371,701.203,693.829,658.104,685.374,685.643,731.483
2601,674.766,693.126,688.072,712.357,688.690,700.498,696.780,701.076,693.956,658.653,685.647,685.505,731.617
2602,674.161,693.293,687.716,710.913,688.740,701.862,696.792,701.574,693.649,658.564,685.599,685.845,732.299
2603,673.112,693.262,687.045,709.647,688.953,702.391,696.576,702.622,692.670,658.061,685.035,686.510,732.969
2604,672.898,693.236,686.638,708.826,689.382,701.983,696.409,703.741,691.941,657.280,684.238,687.017,733.425
2605,674.178,693.598,686.925,708.280,689.909,700.579,696.587,704.598,692.266,656.518,683.668,687.112,733.229
2606,675.839,694.202,687.631,707.947,690.131,698.939,696.811,704.841,693.044,656.273,683.334,686.803,731.986
2607,676.734,694.609,688.160,707.744,689.869,698.088,696.557,704.502,693.363,656.549,683.134,686.218,730.399
2608,676.651,694.690,688.332,707.616,689.321,698.303,695.606,704.135,693.496,657.104,682.815,685.818,729.408
2609,676.451,694.710,687.930,707.399,689.041,699.007,694.288,704.076,694.180,657.800,682.457,685.651,729.084
2610,676.776,694.752,686.788,706.976,689.378,699.596,693.273,703.924,695.348,658.729,682.334,685.745,728.525
2611,677.635,694.698,685.429,706.853,690.249,700.094,692.867,703.502,696.271,659.683,682.521,686.036,727.732
2612,678.470,694.498,684.763,707.321,690.919,700.556,693.004,703.243,696.743,660.403,682.644,686.451,727.031
2613,678.480,694.421,685.180,707.957,690.812,700.956,693.019,703.446,696.897,660.417,682.334,686.726,726.707
2614,677.464,694.757,685.995,707.756,689.968,701.178,692.307,703.992,696.661,659.844,682.080,686.706,726.838
2615,676.372,695.695,686.137,706.476,689.023,700.859,691.303,704.590,696.136,659.236,682.447,686.684,726.986
2616,675.997,697.295,685.302,705.251,688.541,699.754,691.318,704.745,695.401,659.236,683.136,686.879,726.642
2617,676.141,699.371,684.052,704.838,688.633,698.417,692.530,704.498,694.888,659.944,683.767,687.260,725.941
2618,676.250,701.176,683.214,705.041,688.916,697.593,693.614,704.080,694.705,660.761,684.112,687.536,725.553
2619,676.368,702.312,683.017,705.672,689.088,697.640,693.538,703.904,694.560,661.072,684.262,687.549,725.891
2620,676.664,703.183,683.055,706.913,689.267,697.950,692.492,704.359,694.528,661.030,684.144,687.124,726.542
2621,676.717,703.940,683.097,708.338,689.563,697.869,691.542,705.733,694.699,660.868,683.353,686.585,726.997
2622,675.888,704.602,683.289,709.007,689.891,697.091,691.625,707.331,694.699,660.323,681.741,686.401,727.458
2623,674.484,705.109,683.451,708.744,690.059,695.946,692.822,708.163,694.383,659.228,680.174,686.546,728.145
2624,673.336,705.593,683.185,708.039,689.862,694.707,694.155,707.574,693.959,658.089,680.013,686.451,728.860
2625,673.066,706.129,682.486,707.565,689.344,693.683,694.330,705.753,693.522,657.514,681.201,685.988,728.941
2626,673.661,706.490,681.561,707.109,688.704,693.050,693.129,703.900,693.168,657.612,682.540,685.464,727.899
2627,674.322,706.100,680.703,706.415,688.016,692.694,691.750,702.590,693.127,658.315,683.011,684.854,726.307
2628,674.658,704.738,680.100,705.744,687.437,692.189,691.455,701.637,692.994,659.386,682.741,684.206,725.190
2629,674.987,702.612,680.272,705.275,687.518,691.337,692.189,701.028,692.032,660.007,682.259,683.731,724.980
2630,675.095,700.662,681.489,705.063,688.959,690.754,693.178,701.251,690.487,659.616,681.912,684.087,725.198
2631,674.829,699.590,682.733,705.191,691.810,691.013,693.731,702.068,689.504,658.720,681.615,685.058,725.240
2632,674.747,699.700,683.175,705.428,694.975,691.771,693.682,702.817,689.776,658.111,681.035,686.053,725.075
2633,675.039,700.548,683.102,705.399,697.348,692.340,693.224,702.928,690.454,658.323,680.676,686.481,725.126
2634,675.158,701.424,683.441,705.157,698.310,692.276,692.981,702.502,690.286,659.258,680.965,686.330,725.581
2635,674.734,701.876,684.272,704.850,698.229,691.576,693.299,702.235,689.277,660.512,682.112,685.896,726.170
2636,673.862,701.995,685.102,704.599,697.631,690.535,693.500,702.574,688.381,661.672,683.976,685.789,726.036
2637,673.053,701.805,685.651,704.123,696.774,689.438,692.981,703.247,688.068,662.161,686.139,685.913,724.788
2638,672.572,701.293,686.075,703.662,696.070,688.879,692.212,703.900,688.121,661.631,688.088,685.803,723.226
2639,672.543,700.662,686.269,703.565,695.640,689.242,692.201,704.267,688.071,660.360,689.695,685.439,722.237
2640,672.829,700.440,686.140,703.894,695.233,689.815,693.462,704.100,687.873,658.965,691.112,685.114,722.101
2641,673.247,701.074,685.883,704.411,694.837,690.081,695.614,703.765,687.962,657.779,692.083,685.151,722.430
2642,674.016,702.348,686.037,704.659,694.710,690.374,698.091,704.215,688.522,656.879,692.048,685.617,722.983
2643,675.467,703.467,686.706,704.444,694.846,690.889,700.545,705.458,689.100,656.265,691.324,685.852,723.279
2644,677.431,703.638,687.364,703.954,694.889,691.367,702.727,706.359,689.065,656.080,690.690,685.478,723.327
2645,679.480,702.964,687.411,703.517,694.971,691.502,704.140,706.131,688.681,656.280,690.529,684.913,723.358
2646,680.905,702.195,687.190,703.406,695.242,691.074,704.307,705.211,688.310,656.451,690.377,684.587,723.584
2647,681.316,701.793,687.017,703.705,695.572,690.380,703.599,704.590,687.870,656.625,689.941,684.466,723.950
2648,680.888,701.648,686.738,704.198,695.885,689.727,703.205,704.351,687.266,656.846,689.602,684.561,724.078
2649,680.395,701.683,686.008,704.403,696.249,689.249,703.826,704.331,686.676,657.145,689.537,684.881,723.712
2650,680.227,701.967,684.706,703.635,696.482,688.468,704.970,704.179,686.118,657.002,689.495,685.464,722.989
2651,680.352,702.345,683.394,702.201,696.586,687.512,705.830,703.582,685.767,656.453,689.564,685.859,721.992
2652,680.655,702.464,682.992,701.043,696.839,687.148,705.955,702.725,685.543,655.950,689.791,685.682,720.849
2653,680.872,702.138,684.065,700.780,697.233,687.754,705.409,702.486,685.100,655.842,689.754,685.058,719.743
2654,680.793,701.660,686.234,701.077,697.527,688.845,704.599,703.275,684.555,655.978,689.187,684.687,718.922
2655,680.355,701.190,688.606,701.783,697.262,689.317,704.038,704.546,684.705,655.770,688.409,684.728,718.522
2656,679.526,700.724,689.973,702.819,696.369,688.744,703.439,705.410,685.764,655.557,687.465,684.859,718.651
2657,678.434,700.467,689.833,703.722,695.124,687.811,702.436,705.506,687.487,655.926,686.620,684.762,719.553
2658,677.316,700.176,689.040,704.085,693.950,687.566,701.466,704.936,689.041,656.694,686.203,684.939,721.025
2659,676.697,699.457,688.608,703.860,693.219,688.323,701.174,704.247,689.761,657.241,686.623,685.633,722.053
2660,676.786,698.531,688.698,703.188,693.054,689.492,701.432,704.251,689.864,657.191,687.230,686.515,722.047
2661,677.431,698.043,689.150,702.505,693.676,690.303,701.807,705.239,690.268,656.649,687.185,687.369,721.469
2662,678.062,698.212,689.703,702.570,694.835,690.417,702.080,706.777,691.437,655.879,686.500,688.138,721.352
2663,678.401,698.545,690.082,703.234,695.674,689.764,702.095,708.044,692.844,655.091,685.650,688.743,721.830
2664,678.375,698.412,689.853,703.983,695.491,688.724,701.640,708.311,693.596,654.297,684.409,689.175,722.179
2665,678.418,698.067,689.282,704.737,694.489,688.387,701.163,707.677,693.643,653.714,682.668,689.459,722.067
2666,678.382,698.040,689.102,705.514,693.190,688.741,701.189,706.518,693.389,653.902,681.460,689.349,721.782
2667,677.849,698.174,689.751,705.935,692.009,689.017,701.841,704.960,693.336,654.922,681.666,688.680,721.313
2668,676.905,698.105,690.569,705.795,691.219,689.364,702.610,703.024,693.637,656.295,683.032,687.869,720.352
2669,676.118,697.755,690.608,705.181,690.837,689.976,703.186,701.637,694.378,657.119,684.329,687.624,719.168
2670,676.020,697.167,689.850,704.328,690.409,690.498,703.030,701.661,695.493,657.197,685.043,687.830,718.447
2671,676.493,696.243,688.743,703.592,689.672,690.495,701.939,702.841,696.422,657.059,685.366,687.896,718.553
2672,676.964,695.036,687.833,703.324,688.991,690.050,700.129,704.410,696.870,657.278,685.404,687.823,719.159
2673,676.615,694.150,687.446,703.411,689.235,689.774,698.167,705.558,697.142,657.881,685.438,687.903,719.701
2674,675.566,693.981,687.120,703.558,690.477,689.990,696.583,706.207,697.578,658.798,685.767,688.019,719.679
2675,674.674,694.352,686.065,703.650,691.792,690.950,695.780,706.402,698.260,659.757,686.332,687.847,719.623
2676,674.500,694.398,684.207,703.645,692.285,692.118,696.083,706.386,698.811,660.026,686.698,687.296,720.263
2677,674.977,693.929,682.439,703.628,691.514,692.680,696.955,706.295,698.935,659.265,686.302,686.459,721.349
2678,675.464,693.779,681.736,703.855,689.905,692.731,697.659,705.849,698.625,658.093,685.313,685.461,721.623
2679,675.141,694.495,682.312,704.575,688.629,692.909,697.841,705.279,698.283,657.200,684.144,684.913,720.958
2680,674.053,695.600,683.723,705.374,688.613,693.293,697.750,704.964,698.354,656.874,683.286,684.837,720.673
2681,673.214,696.105,685.102,705.423,689.251,693.411,697.443,705.116,698.938,657.037,682.955,684.990,721.422
2682,673.678,695.426,686.095,704.447,689.351,692.943,696.833,705.446,699.625,657.360,683.334,684.959,722.514
2683,675.207,694.324,686.676,703.130,688.439,692.118,696.148,705.458,699.826,657.679,684.091,684.515,722.950
2684,676.296,693.945,686.733,702.271,687.133,691.293,696.053,704.777,699.625,657.581,684.687,683.595,723.196
2685,676.431,694.664,685.953,701.993,686.147,690.471,696.610,703.749,699.171,656.831,685.029,682.801,723.994
2686,676.270,695.464,684.354,702.302,685.876,689.620,697.364,702.976,698.590,656.158,685.185,682.738,725.045
2687,676.628,695.457,682.546,702.896,686.432,689.209,697.773,702.729,697.779,656.197,685.091,683.398,725.285
2688,677.155,694.864,681.254,702.913,687.362,689.492,697.659,702.853,696.764,656.460,685.016,684.146,724.662
2689,677.016,694.410,680.671,702.114,687.998,690.074,696.898,702.948,695.903,656.239,684.757,684.624,723.701
2690,676.276,694.231,680.509,700.928,688.210,690.424,695.447,702.749,695.333,655.809,684.187,684.692,722.813
2691,675.464,694.362,680.309,700.159,688.385,690.737,694.038,701.876,694.911,655.740,683.152,684.716,722.279
2692,674.632,694.571,679.980,700.229,688.552,690.724,693.538,700.375,694.319,655.926,682.064,685.235,722.112
2693,673.734,694.333,679.823,700.640,688.785,689.734,694.053,698.845,693.560,656.007,681.551,686.269,721.908
2694,673.286,693.312,680.244,700.618,689.294,688.118,694.833,698.060,692.971,655.896,681.746,687.495,721.704
2695,673.730,692.164,680.703,700.283,689.928,687.313,695.068,698.327,692.894,655.807,682.045,688.556,721.511
2696,674.520,691.510,680.451,700.225,690.532,687.987,694.534,699.343,692.850,656.033,682.029,689.209,721.497
2697,674.724,691.457,680.003,700.754,690.921,689.219,693.966,700.263,692.348,656.599,681.733,689.701,721.782
2698,674.628,691.795,680.364,701.621,690.724,689.731,694.436,700.602,691.333,657.601,681.382,690.165,722.257
2699,674.622,692.529,681.429,702.324,689.998,689.471,696.045,700.554,690.549,658.364,681.513,690.587,722.327
2700,674.651,693.407,682.152,702.471,688.785,689.088,697.629,700.339,690.369,658.349,682.270,690.680,721.534
2701,674.507,694.086,682.262,702.181,687.376,688.680,698.648,700.076,690.655,657.646,683.000,690.240,720.696
2702,674.053,694.481,682.299,701.903,686.475,688.276,699.360,699.833,691.150,656.907,682.944,689.451,720.659
2703,673.197,694.719,682.621,701.983,686.317,688.067,699.920,699.853,691.357,656.738,682.179,688.852,721.575
2704,672.316,694.974,683.065,702.367,686.563,688.131,699.754,699.853,691.029,657.169,681.473,688.294,722.651
2705,672.125,695.169,683.322,702.920,686.962,688.603,698.701,699.434,690.369,657.729,681.195,687.641,723.246
2706,672.717,695.038,683.334,703.589,687.670,689.421,697.106,699.303,689.717,658.024,681.185,687.349,723.098
2707,673.391,694.343,682.791,704.394,688.514,689.970,695.625,699.972,688.971,658.043,681.211,687.896,722.494
2708,673.530,693.045,681.893,705.133,689.016,689.788,694.742,701.175,688.136,657.872,681.414,688.876,721.816
2709,673.112,691.859,680.776,705.778,689.287,689.175,694.102,701.912,687.165,657.590,681.759,689.352,721.318
2710,672.737,691.621,679.761,706.242,690.016,688.596,693.515,701.562,686.410,657.436,681.738,689.342,720.913
2711,672.648,692.526,679.182,706.623,691.371,687.983,692.958,700.438,685.864,657.360,681.225,689.415,720.679
2712,672.770,694.174,679.204,706.935,692.661,686.919,692.985,699.271,685.640,657.202,680.794,689.811,721.047
2713,672.760,696.248,679.825,706.986,693.357,685.461,694.133,698.538,685.770,656.863,680.679,690.303,721.715
2714,672.510,698.643,680.421,706.773,693.303,684.364,695.890,698.586,686.404,656.813,681.035,690.534,721.679
2715,672.168,700.867,680.444,706.635,693.072,684.216,696.837,699.008,687.251,657.056,681.551,690.357,720.930
2716,671.908,702.612,680.317,706.640,692.955,684.424,696.477,699.020,687.667,657.156,681.842,689.794,720.218
2717,672.138,704.062,680.648,706.331,692.953,684.495,695.659,698.649,687.496,656.961,681.781,689.175,720.017
2718,672.582,705.181,681.466,705.693,693.269,684.603,695.136,698.849,687.112,656.835,681.302,688.956,719.930
2719,672.562,705.829,682.349,705.626,693.955,685.013,695.125,699.849,686.832,656.989,680.591,688.796,719.715
2720,671.757,705.893,683.190,706.768,694.613,685.256,695.629,700.749,686.401,657.570,680.045,688.034,719.355
2721,670.569,705.586,683.781,708.913,694.652,685.034,696.405,700.833,685.752,658.139,680.166,686.726,719.087
2722,670.003,705.193,684.272,711.172,693.710,684.680,696.795,700.215,685.206,658.089,680.925,685.587,719.196
2723,670.609,704.898,684.691,712.940,692.437,684.559,696.303,699.514,685.254,657.575,681.548,685.342,719.469
2724,671.984,704.786,685.200,714.285,692.002,684.370,695.265,699.104,685.410,657.252,681.513,685.578,719.534
2725,673.211,704.990,685.788,715.379,693.226,683.747,694.235,698.857,685.257,657.685,680.864,685.748,719.017
2726,673.447,705.298,686.040,715.891,695.498,682.731,693.587,698.490,684.838,658.434,680.080,685.784,718.263
2727,673.003,705.333,685.746,715.729,697.828,681.697,693.246,697.992,684.413,658.909,679.570,685.915,717.648
2728,672.622,704.740,685.185,715.031,699.729,681.202,693.235,697.442,684.083,659.423,679.425,686.155,717.369
2729,672.451,703.619,684.424,713.957,701.376,681.380,693.629,697.203,683.923,660.529,679.695,686.473,717.226
2730,672.516,702.826,683.621,713.031,703.204,681.721,693.875,697.494,684.083,661.616,680.070,686.728,717.271
2731,672.559,702.929,683.037,712.575,704.597,681.879,693.871,698.151,684.263,661.829,680.118,686.998,717.372
2732,672.809,703.290,682.893,712.891,704.776,681.936,693.860,698.235,684.277,660.905,679.711,687.437,717.240
2733,673.681,703.083,683.392,713.512,704.047,682.084,694.712,697.143,684.180,659.325,679.297,687.913,716.810
2734,675.316,702.402,684.648,713.831,703.412,682.118,696.466,694.869,684.212,657.714,679.152,687.990,716.355
2735,677.082,701.943,686.274,713.563,703.441,681.879,698.235,692.845,684.729,656.390,679.080,687.546,716.073
2736,678.339,702.014,687.406,712.795,703.914,681.694,699.636,692.036,685.342,655.662,679.070,686.823,715.855
2737,678.891,702.305,687.544,711.928,704.188,681.801,701.121,692.187,685.260,655.683,679.401,686.211,716.008
2738,679.007,702.512,686.895,711.536,704.201,682.155,703.091,692.319,684.481,656.308,680.078,686.024,716.651
2739,679.076,702.462,685.818,712.130,704.419,682.518,704.909,692.359,683.708,656.887,680.652,686.607,717.634
2740,679.566,701.826,684.925,713.384,705.032,683.155,705.913,693.100,683.599,657.020,681.094,687.694,719.120
2741,680.938,700.414,684.546,714.686,705.726,683.953,706.144,694.769,683.847,656.629,681.789,688.609,721.131
2742,682.872,698.981,684.646,715.853,706.333,684.495,706.212,696.494,683.926,655.898,682.824,688.917,723.598
2743,684.115,698.114,684.955,716.841,706.971,684.731,706.364,697.717,683.543,655.115,683.725,688.510,726.120
2744,683.661,697.636,685.219,717.691,707.577,685.125,706.557,698.219,682.560,654.319,683.749,687.604,728.123
2745,682.201,697.314,685.329,718.312,707.903,685.721,706.466,698.299,681.575,653.907,682.930,686.570,729.165
2746,681.352,696.862,685.117,718.792,707.579,686.417,705.977,698.243,681.422,654.167,681.778,685.779,729.346
2747,681.661,696.359,684.564,719.471,706.821,686.966,705.439,698.311,682.153,654.588,680.912,685.209,729.064
2748,682.194,696.240,683.554,720.505,706.061,687.199,704.962,698.307,682.962,654.369,680.602,684.667,728.821
2749,682.181,696.560,682.384,721.785,705.867,687.387,704.610,697.960,683.619,653.866,680.938,684.080,728.810
2750,681.826,697.076,682.165,722.650,706.434,687.471,704.250,697.259,684.451,653.863,681.647,683.532,729.179
2751,681.253,697.269,683.741,722.507,706.871,687.391,703.784,695.952,685.319,654.336,682.174,682.881,730.416
2752,680.819,697.174,686.636,721.205,707.027,687.451,702.905,693.984,685.988,654.447,682.428,682.131,732.573
2753,680.536,697.248,689.703,719.870,707.577,688.357,701.636,692.191,686.286,653.857,682.674,681.660,734.992
2754,680.461,697.686,692.377,719.857,709.113,690.111,700.504,691.598,686.791,653.069,683.374,682.095,737.008
2755,680.447,697.869,694.641,720.942,711.215,692.081,699.962,692.530,688.324,652.876,684.578,683.563,738.419
