 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
4979,615.969,624.042,645.929,847.833,623.016,752.298,843.264,756.394,597.691,641.381,577.374,618.596,563.984,608.814,680.640,611.456,620.228
4980,615.379,623.845,646.457,847.810,623.424,752.166,842.886,756.201,597.772,641.503,575.856,618.811,563.462,608.418,681.446,611.036,620.039
4981,615.009,624.242,645.300,845.714,622.716,750.657,842.220,756.378,596.992,640.994,575.046,619.204,563.038,608.179,680.847,609.926,620.181
4982,615.303,624.484,643.730,844.432,622.023,749.449,841.979,756.776,596.062,640.534,574.959,619.302,562.995,608.185,679.829,609.300,620.835
4983,616.145,624.352,643.292,845.987,622.243,749.798,842.361,757.098,595.865,640.389,575.021,619.204,563.651,608.481,679.637,609.809,622.045
4984,616.962,624.052,644.165,848.942,622.901,751.125,842.826,757.236,596.622,640.216,574.851,619.287,564.543,608.854,680.207,610.960,623.249
4985,617.009,624.077,645.390,850.238,622.816,751.805,842.707,757.363,597.591,639.781,574.692,619.464,565.414,609.057,680.312,611.664,623.512
4986,616.197,624.510,646.105,848.809,621.749,751.489,842.109,757.477,597.718,639.194,574.836,619.415,565.651,609.078,679.519,611.407,622.661
4987,615.130,624.771,646.303,847.047,620.701,751.234,841.816,757.433,597.409,638.714,574.908,618.751,565.511,608.974,678.750,610.864,621.622
4988,614.836,624.442,646.625,847.586,620.859,752.006,842.175,757.346,597.660,638.620,574.744,617.641,565.371,608.827,679.110,610.828,621.496
4989,615.718,623.826,647.464,849.820,622.209,753.298,842.762,757.256,598.537,638.812,574.380,616.683,565.306,608.705,680.234,611.268,621.976
4990,617.095,623.523,648.191,850.919,623.519,753.925,843.137,757.332,598.757,638.915,574.174,616.498,565.333,608.675,680.808,611.469,622.701
4991,617.825,623.645,647.992,849.815,623.808,753.808,843.234,757.570,598.008,638.569,574.164,617.128,565.817,608.821,680.201,611.393,623.438
4992,617.723,623.668,647.618,849.429,623.949,754.208,843.508,757.993,597.189,638.159,574.559,617.819,567.102,609.158,679.778,611.886,624.472
4993,617.884,623.181,647.948,853.125,625.768,756.168,844.245,758.418,597.263,638.205,575.728,617.845,569.134,609.110,681.120,613.389,625.730
4994,619.059,622.439,648.940,859.850,628.995,758.841,845.154,758.727,597.907,638.836,577.497,617.234,571.000,608.547,683.796,615.281,626.955
4995,620.694,621.887,649.625,864.535,631.038,760.368,845.757,759.028,598.347,639.506,578.677,616.521,571.769,607.942,685.504,616.257,627.381
4996,621.464,621.590,649.315,863.623,630.353,759.745,845.792,759.146,598.421,639.761,578.554,615.992,571.140,607.932,684.655,615.713,626.433
4997,620.974,621.071,648.431,859.275,628.412,757.758,845.441,758.812,598.533,639.586,577.569,616.042,570.000,608.376,682.177,614.707,624.782
4998,620.045,620.558,648.214,856.368,627.573,756.116,845.086,758.111,598.996,639.495,576.641,616.468,569.349,608.601,680.758,614.482,623.488
4999,619.609,620.645,649.052,856.607,628.244,755.602,844.928,757.223,599.409,639.947,576.205,616.751,569.048,608.342,681.567,615.101,622.837
5000,619.652,621.355,650.008,857.046,628.838,755.370,844.674,756.329,599.402,640.673,575.877,616.826,568.000,607.931,683.057,615.307,622.703
5001,619.863,621.974,650.015,854.253,627.896,754.420,844.030,755.707,598.900,641.025,575.549,617.136,566.532,607.758,682.961,614.307,622.388
5002,619.986,622.294,648.955,848.833,626.051,752.969,843.100,755.642,598.239,640.680,575.610,617.770,565.812,607.891,681.076,612.620,621.255
5003,620.275,622.506,647.948,845.151,625.188,752.285,842.333,755.759,597.780,640.051,575.882,618.211,566.140,608.209,679.331,611.479,619.966
5004,620.853,622.439,647.843,845.880,625.939,752.845,841.908,755.634,597.537,639.776,575.672,618.000,566.914,608.529,679.171,611.510,619.289
5005,621.239,621.726,648.258,848.762,626.813,753.952,841.733,755.293,597.243,639.982,574.862,617.479,567.333,608.835,680.033,612.287,619.171
5006,620.922,620.574,648.225,849.290,626.138,754.283,841.353,755.221,596.961,640.372,574.092,617.355,567.548,609.241,680.074,612.635,618.969
5007,619.874,619.965,647.498,846.286,624.250,753.372,840.753,755.394,596.340,640.652,573.790,617.668,567.640,609.586,678.675,611.906,618.420
5008,618.815,620.145,646.584,842.811,623.012,752.229,840.385,755.551,595.413,640.826,573.708,617.887,567.602,609.414,677.035,610.690,617.997
5009,618.609,620.739,645.652,842.057,623.574,751.961,840.721,755.366,594.930,640.853,573.641,617.619,567.887,608.754,676.657,609.938,618.493
5010,619.320,620.994,644.506,843.471,624.998,752.369,841.451,754.979,595.162,640.874,573.867,617.351,568.984,608.048,677.471,609.813,619.798
5011,620.126,620.958,642.921,843.683,625.437,751.980,841.912,754.683,595.541,640.864,574.682,617.574,570.446,607.702,678.024,609.749,620.732
5012,620.130,621.158,641.464,840.996,624.301,750.176,841.780,754.537,595.367,640.826,575.738,618.298,571.070,607.788,677.374,609.373,620.654
5013,619.666,621.694,640.648,837.542,622.605,748.131,841.317,754.572,595.266,640.723,576.508,619.200,570.312,608.088,676.490,608.998,619.798
5014,619.884,622.097,641.225,836.446,621.668,747.477,840.870,754.928,596.552,640.708,576.072,619.506,568.844,608.383,676.788,609.240,619.344
5015,621.100,622.297,642.865,837.851,621.842,748.162,840.404,755.382,599.077,641.015,574.564,618.728,567.565,608.632,678.074,610.139,619.987
5016,622.611,622.484,644.670,838.927,622.046,748.599,839.973,755.456,600.873,641.356,573.056,617.630,566.339,609.062,678.667,610.870,621.215
5017,623.434,622.716,645.056,837.536,621.383,747.767,839.984,755.254,600.413,641.489,572.138,617.189,565.113,609.624,677.440,610.828,621.824
5018,623.085,622.539,643.933,835.052,620.219,746.387,840.711,755.177,598.243,641.552,572.123,617.581,564.376,610.014,675.274,610.565,621.604
5019,621.988,622.087,642.715,834.563,620.093,746.011,841.960,755.140,596.208,641.593,572.795,617.932,564.817,610.073,674.107,610.830,621.373
5020,620.931,621.813,642.981,836.889,621.459,747.104,843.160,754.590,595.394,641.422,573.610,617.789,566.129,609.953,674.614,611.467,621.598
5021,620.294,622.210,644.251,839.864,623.225,748.538,844.027,753.681,595.502,640.993,574.149,617.366,567.387,609.801,675.829,611.755,622.105
5022,619.543,622.694,644.918,841.498,624.088,749.242,844.660,753.396,596.042,640.453,574.508,617.400,567.677,609.616,676.561,611.515,622.759
5023,618.666,622.716,644.738,842.522,624.184,749.711,845.274,754.240,596.846,640.040,574.964,618.000,567.097,609.388,677.138,611.551,623.583
5024,618.727,622.213,644.843,845.329,625.122,751.131,846.031,755.856,598.259,640.083,575.395,618.804,566.801,609.002,678.820,612.554,624.433
5025,620.206,621.890,646.214,850.591,627.576,753.458,846.794,757.153,600.042,640.526,575.487,619.042,566.849,608.481,681.632,614.366,625.189
5026,622.057,621.987,647.831,855.269,630.066,755.206,847.236,757.486,601.027,641.067,575.359,618.419,566.091,608.010,683.508,615.728,625.409
5027,622.576,622.171,648.060,855.552,630.647,754.920,847.039,757.006,600.208,641.385,575.436,617.321,564.129,607.982,682.894,615.698,624.748
5028,621.524,622.274,646.562,851.733,629.219,752.658,846.399,756.467,598.139,641.473,575.431,616.555,561.860,608.259,680.508,614.267,623.743
5029,620.128,622.503,644.670,847.962,627.646,750.345,845.926,756.528,596.784,641.669,575.133,616.585,560.613,608.532,678.543,612.681,623.423
5030,619.924,622.629,643.753,847.444,627.618,749.884,845.873,756.923,597.382,642.227,574.703,617.223,561.048,608.780,678.301,612.132,624.168
5031,621.190,622.329,643.933,848.978,628.712,750.965,845.995,756.920,599.050,642.853,574.846,618.385,562.941,609.084,679.209,612.453,625.160
5032,622.472,621.661,644.142,848.686,628.666,751.684,846.017,756.220,600.278,642.961,575.451,619.577,565.360,609.368,679.762,612.486,625.375
5033,622.192,621.248,643.221,844.831,626.464,750.889,845.980,755.366,600.108,642.393,575.631,620.325,567.005,609.530,679.107,611.643,624.837
5034,620.791,621.271,641.768,840.138,623.918,749.470,846.084,754.966,599.104,641.673,575.221,620.238,567.118,609.721,678.138,610.556,623.979
5035,619.979,621.058,641.457,838.379,623.286,748.849,846.431,755.118,598.386,641.475,574.785,619.004,566.140,610.012,678.418,610.065,623.457
5036,620.182,620.323,642.985,839.819,624.543,749.278,846.767,755.422,598.293,641.842,574.856,617.023,564.538,610.255,679.758,610.198,623.207
5037,620.419,619.852,644.569,841.165,625.637,749.520,846.702,755.662,598.108,642.369,575.323,615.415,563.242,610.222,680.498,610.372,622.992
5038,620.114,620.639,644.292,839.504,625.018,748.577,846.261,755.820,597.127,642.607,575.846,615.215,562.946,609.845,679.148,610.159,622.037
5039,619.476,622.277,642.375,835.921,623.177,746.958,845.879,756.052,596.012,642.426,576.190,616.049,563.790,609.189,676.480,609.803,620.766
5040,618.945,623.445,640.558,833.715,621.913,746.054,845.856,756.432,595.602,642.155,576.559,617.091,564.882,608.547,674.520,609.781,620.031
5041,618.735,623.387,640.292,834.311,622.212,746.244,846.034,756.776,596.096,641.906,577.077,617.762,565.753,608.389,674.159,610.152,620.199
5042,618.780,622.671,641.292,835.473,623.108,746.591,845.904,756.794,596.772,641.809,577.908,618.192,566.032,608.687,674.421,610.394,620.562
5043,619.085,622.216,642.225,834.298,622.970,745.953,845.120,756.468,597.077,641.716,578.800,618.509,565.376,609.202,673.873,609.948,620.596
5044,619.576,622.355,642.109,830.967,621.771,744.598,843.922,756.153,596.417,641.506,579.518,618.808,564.038,609.728,672.663,608.978,620.436
5045,620.156,622.497,641.348,828.844,620.957,743.927,843.083,756.277,595.263,641.293,580.267,618.887,562.758,610.328,672.045,608.385,620.407
5046,620.735,622.313,640.772,830.107,621.462,744.647,843.162,756.869,594.421,641.226,581.595,618.464,561.860,610.790,672.628,608.858,620.270
5047,621.033,622.148,640.202,832.873,622.466,745.686,843.765,757.637,594.444,641.287,582.733,617.638,561.710,610.836,673.753,609.971,619.879
5048,620.758,622.087,639.333,833.572,622.557,745.594,844.227,758.286,594.815,641.109,582.867,617.257,562.194,610.409,674.194,610.576,619.283
5049,620.431,622.139,638.393,831.463,621.387,744.423,844.387,758.612,594.811,640.723,582.103,617.619,562.613,609.760,673.755,610.408,618.753
5050,621.299,622.197,638.217,829.907,620.479,743.705,844.668,758.470,594.444,640.491,581.149,618.336,562.435,609.453,673.519,610.008,618.790
5051,623.363,622.284,639.292,831.865,621.441,744.855,845.634,758.240,594.278,640.578,580.595,618.758,562.521,609.675,674.549,610.006,619.709
5052,625.450,622.439,641.090,836.651,624.020,747.301,847.175,758.139,594.792,640.908,580.318,618.841,563.500,610.202,676.741,610.497,621.147
5053,626.258,622.623,642.404,841.090,626.335,749.372,848.631,758.328,595.239,641.297,579.985,619.030,565.043,610.683,678.899,611.373,622.270
5054,625.604,622.836,642.506,842.839,626.762,750.131,849.620,758.659,594.849,641.607,579.328,619.121,566.156,610.772,679.684,612.316,622.724
5055,624.367,622.890,642.004,842.407,625.818,750.004,850.316,758.977,594.236,641.718,578.451,618.736,566.376,610.612,679.464,612.966,622.780
5056,623.635,622.497,641.742,842.016,625.149,749.679,850.856,758.884,594.749,641.627,578.574,617.996,565.823,610.622,679.510,613.329,622.753
5057,623.616,622.206,642.004,842.492,625.456,749.307,851.034,758.462,596.077,641.524,580.072,617.332,564.699,610.866,680.057,613.600,622.604
5058,623.633,622.858,642.154,842.157,625.529,748.597,850.741,758.046,596.309,641.728,581.841,617.030,563.403,611.041,680.133,613.522,622.218
5059,623.261,624.336,641.607,839.306,624.050,747.170,850.095,757.718,594.212,642.068,582.764,616.917,562.543,611.039,678.882,612.798,621.669
5060,622.711,625.503,640.667,835.352,622.073,745.780,849.627,757.337,591.205,642.376,582.933,617.083,562.559,610.965,677.227,611.670,621.370
5061,622.434,625.561,639.948,833.537,621.548,745.723,849.692,757.123,589.571,642.644,582.374,617.483,563.312,610.834,676.868,611.039,621.451
5062,622.673,624.655,639.779,834.703,622.873,746.873,849.995,757.256,589.857,642.695,581.297,617.823,563.935,610.636,677.784,611.249,621.535
5063,623.258,623.781,639.779,835.999,624.387,747.640,849.999,757.487,591.189,642.382,580.077,617.902,563.532,610.434,678.257,611.774,621.373
5064,623.341,623.610,639.232,834.558,624.298,746.749,849.642,757.496,592.398,641.914,578.826,618.132,562.435,610.243,677.032,611.988,621.050
5065,622.164,624.439,638.139,831.226,622.734,745.219,849.141,757.399,592.792,641.982,577.938,618.879,561.473,610.264,675.156,611.613,620.940
5066,620.431,625.361,637.296,829.208,621.483,744.967,848.823,757.394,592.811,642.693,578.185,619.472,560.925,610.492,674.602,611.076,621.010
5067,619.602,625.519,637.584,829.992,621.650,746.176,848.868,757.649,592.838,643.628,579.662,619.147,560.780,610.909,675.474,611.037,620.924
5068,619.732,625.042,638.985,831.800,622.361,747.272,849.172,758.042,592.544,644.325,581.287,618.336,561.097,611.453,676.464,611.614,620.420
5069,619.912,624.484,640.581,831.793,622.009,746.812,849.349,758.251,591.768,644.450,582.015,618.091,561.672,611.948,676.676,612.129,620.037
5070,619.910,624.455,641.187,829.598,620.453,745.316,849.343,757.950,591.058,643.998,582.108,618.359,561.909,612.036,676.436,612.386,620.268
5071,620.507,625.023,640.674,827.804,618.957,744.524,849.253,757.390,590.548,643.364,581.908,618.411,561.903,611.784,676.526,612.804,620.990
5072,621.981,625.803,640.071,828.467,618.746,745.143,849.129,756.754,590.181,643.045,581.380,618.072,561.866,611.519,677.269,613.580,621.906
5073,623.182,626.148,640.157,830.385,619.537,746.259,848.831,756.303,590.259,642.998,580.497,617.725,561.559,611.570,677.968,614.198,622.646
5074,623.109,625.819,640.315,830.613,619.916,746.589,848.256,756.394,590.656,642.916,579.585,617.717,560.909,611.851,677.644,613.978,622.522
5075,622.223,625.468,640.067,828.126,619.325,745.883,847.632,756.842,590.533,642.436,579.241,617.649,560.333,612.228,676.177,612.944,621.115
5076,621.773,625.155,640.008,825.234,618.940,744.948,847.405,757.286,589.942,641.852,580.056,617.287,560.613,612.543,675.103,612.099,619.184
5077,622.109,624.700,640.610,824.771,620.212,744.790,847.865,757.631,589.838,641.778,581.138,616.592,561.935,612.709,675.599,612.358,617.921
5078,622.668,624.306,641.015,826.930,622.566,745.321,848.714,758.173,590.776,642.007,581.318,616.132,563.554,612.708,677.203,613.323,617.635
5079,622.924,624.332,640.506,829.078,623.862,745.676,849.562,758.992,592.131,641.815,580.277,616.260,564.833,612.673,678.505,613.950,617.785
5080,623.071,624.781,639.858,829.409,623.091,745.531,850.223,759.861,592.896,640.961,579.021,617.030,565.344,612.659,678.790,613.836,618.226
5081,623.365,625.229,639.914,829.409,621.952,745.705,850.877,760.780,593.046,640.210,578.415,617.864,564.962,612.573,678.681,613.820,619.157
5082,624.225,625.058,640.614,831.932,622.760,747.159,851.606,761.751,593.479,640.463,578.462,618.143,564.210,612.279,679.560,614.673,620.394
5083,625.268,624.187,641.348,836.842,625.321,749.483,852.206,762.341,594.193,641.658,579.031,617.868,563.898,611.925,681.384,616.176,621.050
5084,625.953,623.003,641.592,840.250,627.219,751.061,852.581,762.239,594.575,642.806,579.913,617.592,564.167,611.720,682.505,617.341,620.276
5085,625.853,622.255,641.019,839.195,626.880,750.646,852.735,761.716,594.212,643.281,580.359,617.808,564.683,611.586,681.652,617.276,618.357
5086,625.322,622.619,639.933,835.335,625.151,749.012,852.835,761.533,593.849,643.241,580.400,618.257,564.973,611.430,679.815,616.197,616.685
5087,624.844,623.836,638.850,832.996,624.240,748.047,852.914,761.804,594.336,643.172,580.349,618.608,564.683,611.277,678.917,615.107,616.336
5088,624.398,624.790,638.281,833.835,624.999,748.364,852.945,762.162,595.444,643.370,580.215,618.755,563.672,611.236,679.548,614.745,617.189
5089,623.912,624.968,638.397,835.641,625.893,748.945,852.671,762.167,596.019,643.584,579.610,618.464,562.672,611.093,680.238,614.774,618.333
5090,623.412,624.752,638.689,835.456,625.026,748.461,851.859,761.564,595.637,643.485,578.554,618.347,562.446,610.660,679.467,614.326,619.129
5091,623.142,624.694,638.584,833.242,622.570,746.993,850.783,760.566,594.637,643.115,577.908,618.736,562.677,609.989,677.487,613.167,619.218
5092,623.097,624.629,638.315,831.594,620.574,745.824,849.936,759.628,594.062,642.810,578.287,619.174,563.134,609.372,675.964,612.028,618.575
5093,623.095,624.439,638.569,832.325,620.429,745.864,849.554,759.136,594.498,642.716,579.472,619.294,563.306,609.027,676.080,611.893,617.871
5094,623.116,624.306,639.191,834.229,621.422,746.528,849.464,759.293,595.073,642.619,580.236,619.242,563.172,609.051,677.354,612.563,617.430
5095,623.071,624.626,639.547,834.457,621.382,746.225,849.398,759.957,594.575,642.505,579.867,619.434,562.720,609.335,678.398,612.871,616.745
5096,623.133,625.303,639.109,831.932,619.495,744.433,849.110,760.683,593.112,642.287,578.810,620.026,562.312,609.537,678.422,612.078,615.341
5097,623.701,625.939,638.596,828.814,617.403,742.505,848.816,760.813,591.857,642.067,578.385,620.453,562.065,609.458,678.000,610.935,614.407
5098,625.095,626.026,638.397,828.099,617.060,742.076,848.975,760.221,591.467,642.098,578.656,620.087,562.392,609.266,677.992,610.651,614.940
5099,626.858,625.865,638.487,829.818,618.246,742.998,849.453,759.488,591.691,642.138,578.682,618.936,563.452,609.049,678.233,611.110,616.249
5100,627.900,625.806,638.506,830.774,619.268,743.735,849.601,759.241,592.100,641.789,578.046,617.626,564.704,608.888,677.864,611.272,617.005
