 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
1588,662.534,729.012,800.046,646.419,683.336,760.690,613.964,747.720,830.334,839.088,669.450,621.936,625.985,630.617,594.350,600.355
1589,662.289,728.459,802.710,645.801,684.149,761.119,615.181,748.548,831.813,837.912,668.766,623.147,626.042,631.130,595.031,600.049
1590,662.376,728.500,802.283,645.471,683.938,761.161,615.493,748.269,831.189,838.036,668.595,623.660,626.652,631.201,595.547,600.067
1591,662.570,728.968,800.190,645.562,683.024,760.934,615.314,747.406,829.416,838.976,669.142,623.625,627.371,631.034,595.856,600.121
1592,662.664,729.285,799.148,646.045,682.605,760.702,615.253,746.764,828.445,839.323,670.225,623.664,627.771,631.173,595.904,600.105
1593,662.548,729.336,800.042,646.761,683.186,760.868,615.451,746.704,828.960,838.564,671.176,623.784,627.706,631.864,595.596,600.401
1594,662.244,729.418,800.958,647.722,683.935,761.387,615.708,746.775,829.766,837.625,671.462,623.522,627.530,632.611,594.956,601.028
1595,662.145,729.784,799.449,648.809,683.788,761.757,615.398,746.320,829.337,837.684,671.345,622.876,627.522,632.747,594.392,601.458
1596,662.611,730.136,795.803,650.014,682.759,761.807,614.141,745.511,827.751,838.276,671.178,622.494,627.520,632.059,594.229,601.509
1597,663.197,730.329,793.259,650.962,681.903,761.823,612.646,745.071,826.511,838.288,671.282,622.984,627.344,631.170,594.193,601.177
1598,663.419,730.519,793.896,651.144,681.901,762.020,612.071,745.366,826.472,837.604,671.741,623.995,627.149,630.938,594.149,600.391
1599,663.315,730.886,796.157,650.864,682.400,762.337,612.344,746.011,826.861,837.368,672.484,624.593,627.296,631.173,594.441,599.571
1600,663.154,731.380,797.010,651.065,682.642,762.415,612.474,746.147,826.170,838.393,673.241,624.343,627.767,630.982,595.070,599.365
1601,662.855,731.819,795.439,651.847,682.201,762.072,611.792,745.575,824.158,840.264,673.734,623.795,627.880,630.250,595.495,599.841
1602,662.250,731.918,793.312,652.294,681.339,761.385,611.165,744.944,822.372,841.698,673.626,623.349,627.805,629.707,595.428,600.231
1603,661.563,731.577,792.956,651.708,680.632,761.049,611.653,744.978,822.241,842.034,673.000,623.425,628.069,629.951,595.052,599.946
1604,661.134,731.266,794.007,650.335,680.285,761.207,613.052,745.374,823.200,841.605,671.937,623.791,628.621,630.846,594.863,599.180
1605,661.133,731.551,793.855,649.160,679.964,761.476,613.781,745.448,823.577,841.320,670.745,624.193,628.834,631.753,595.170,598.630
1606,661.402,732.237,791.191,648.775,679.471,761.231,612.792,745.029,822.586,841.372,669.651,624.290,628.296,632.232,595.696,598.496
1607,661.544,732.528,788.276,648.801,679.160,760.453,610.970,744.642,821.436,841.130,668.980,624.221,627.302,632.315,595.725,598.874
1608,661.631,732.176,787.856,648.758,679.677,759.619,610.144,744.849,821.763,840.351,669.223,624.612,626.522,632.074,595.046,599.653
1609,661.956,731.454,789.607,648.352,680.771,759.150,610.783,745.519,823.458,839.738,670.216,625.469,626.524,631.738,594.332,600.378
1610,662.641,730.917,790.543,647.993,681.370,758.981,611.582,745.839,824.645,839.920,671.405,625.975,627.417,631.370,594.242,600.566
1611,663.340,730.906,789.167,647.605,680.860,758.910,611.582,745.264,824.047,840.781,672.200,625.837,628.514,630.960,594.422,599.997
1612,663.769,731.538,787.343,647.120,679.884,758.691,611.243,744.210,822.641,841.514,672.259,625.497,629.036,630.475,594.188,599.077
1613,663.997,732.472,787.764,646.380,679.567,758.426,611.507,743.629,822.253,841.450,671.646,625.559,628.589,630.037,593.539,598.470
1614,664.104,733.402,790.377,645.402,680.118,758.273,612.590,743.878,823.293,840.686,670.550,626.117,627.581,629.883,593.310,598.468
1615,663.943,734.060,792.502,644.746,680.809,758.111,613.649,744.522,824.476,839.975,669.291,626.326,626.807,630.293,593.673,599.039
1616,663.327,734.253,792.698,645.096,681.074,757.812,613.780,745.122,824.778,840.008,668.653,625.908,626.839,631.198,594.265,599.712
1617,662.388,733.946,792.886,646.153,681.165,757.562,613.205,745.786,824.725,840.505,668.770,625.552,627.333,631.975,594.596,600.008
1618,661.431,733.253,795.521,647.211,681.654,757.543,613.137,746.817,825.621,840.672,669.162,626.152,627.522,632.136,594.341,599.887
1619,661.031,732.455,799.817,647.809,682.498,757.889,614.323,748.068,827.524,840.136,669.266,627.023,627.359,632.015,593.807,600.021
1620,661.464,731.956,802.657,647.993,683.125,758.540,615.847,748.834,828.977,839.625,669.180,627.018,627.373,632.435,593.505,600.959
1621,662.423,731.968,802.018,647.600,683.209,759.196,616.170,748.589,828.885,840.136,669.205,625.834,627.769,633.772,593.714,601.941
1622,663.226,732.166,799.100,646.734,683.046,759.561,615.229,747.710,827.872,841.424,669.275,624.685,628.335,635.290,594.237,602.203
1623,663.307,732.114,796.969,645.885,683.339,759.737,614.318,747.086,827.342,842.125,669.459,624.890,628.646,635.846,594.480,601.913
1624,662.677,731.829,797.009,645.242,684.130,759.773,614.457,747.047,827.788,841.579,669.815,626.041,628.407,635.398,594.132,601.702
1625,661.945,731.624,797.565,644.923,684.565,759.632,614.892,747.242,828.300,840.486,669.651,626.680,627.828,634.667,593.410,601.470
1626,661.862,731.691,796.255,645.156,683.910,759.178,614.333,747.108,827.823,840.117,668.532,626.041,627.273,634.423,592.743,600.679
1627,662.665,731.931,793.296,646.321,682.303,758.468,612.995,746.512,826.487,840.733,666.822,624.821,626.904,634.577,592.291,599.306
1628,663.874,732.161,791.510,648.034,680.737,757.763,612.453,746.112,825.541,841.170,665.615,624.230,626.730,634.975,592.142,597.985
1629,664.836,732.367,792.496,649.306,680.077,757.338,612.997,746.303,825.887,840.642,665.554,624.655,626.449,635.426,592.382,597.643
1630,665.405,732.914,794.620,649.493,680.294,757.296,613.821,746.655,826.673,839.681,666.405,625.372,625.876,635.698,592.761,598.393
1631,665.659,734.218,794.819,648.923,680.646,757.465,613.861,746.591,826.359,839.557,667.275,625.388,625.365,635.515,593.219,599.743
1632,665.616,736.057,792.312,648.421,680.616,757.700,612.977,746.144,824.509,840.693,667.351,624.478,625.514,635.093,593.770,600.707
1633,665.190,737.610,789.466,648.146,680.297,757.842,611.769,745.986,822.626,842.136,666.752,623.322,626.170,634.633,593.971,600.527
1634,664.598,738.353,788.747,647.799,680.177,757.995,611.505,746.411,822.319,842.746,666.255,622.784,626.969,634.127,593.497,599.440
1635,664.288,738.407,789.754,647.510,680.334,758.209,612.533,746.973,823.151,842.392,666.315,622.572,627.461,633.540,592.851,598.414
1636,664.430,738.388,790.068,647.335,680.386,758.311,613.668,747.035,823.217,842.033,667.020,622.326,627.491,633.222,592.456,597.956
1637,664.732,738.598,788.063,647.122,679.856,758.027,613.620,746.649,821.685,842.352,668.189,622.198,627.331,633.179,592.317,597.869
1638,664.874,738.953,785.449,647.077,679.012,757.253,612.543,746.346,819.845,842.926,669.104,622.655,627.285,633.173,592.644,597.622
1639,664.782,739.210,785.165,647.132,678.729,756.243,611.568,746.321,819.333,842.954,669.185,623.209,627.325,633.262,593.588,597.285
1640,664.674,739.292,787.541,646.825,679.123,755.551,611.479,746.254,820.200,842.311,668.786,623.186,627.208,633.596,594.708,597.131
1641,664.928,739.488,789.934,645.998,679.435,755.414,612.016,745.850,821.010,841.859,668.613,622.444,626.828,633.978,595.379,597.334
1642,665.428,740.098,790.250,645.340,679.012,755.443,612.314,745.104,820.562,842.215,668.471,621.336,626.533,634.454,595.358,597.697
1643,665.480,741.121,789.266,645.371,678.247,755.099,612.229,744.443,819.358,842.982,667.836,620.503,626.587,634.864,595.062,598.098
1644,664.957,742.181,789.349,645.730,677.980,754.453,612.464,744.438,818.932,842.992,666.795,620.416,626.518,634.914,595.082,598.743
1645,664.263,742.645,791.368,646.069,678.615,753.999,613.149,745.217,820.019,841.888,666.009,621.080,625.839,634.441,595.384,599.635
1646,663.889,742.138,794.214,646.627,679.520,754.101,613.816,746.338,821.901,840.495,666.261,622.007,625.155,633.630,595.812,600.185
1647,664.091,741.154,796.288,647.505,680.159,754.613,614.345,747.291,823.498,839.753,667.592,622.545,625.027,632.944,596.028,599.933
1648,664.540,740.207,797.512,647.971,680.567,755.040,614.922,747.934,824.436,839.471,668.833,622.692,625.409,632.818,595.606,599.247
1649,664.822,739.736,798.901,647.321,681.260,755.223,615.585,748.424,825.005,839.046,669.329,623.032,625.985,633.161,594.556,599.167
1650,664.697,739.773,800.676,646.060,682.363,755.422,615.998,748.941,825.466,838.100,669.122,623.897,626.403,633.596,593.315,599.707
1651,664.373,740.139,801.587,645.096,683.108,755.982,615.835,749.277,825.554,837.309,668.795,624.540,626.620,633.756,592.637,600.306
1652,664.323,740.760,800.323,645.000,682.717,756.548,615.062,748.946,824.863,837.314,668.773,624.280,626.771,633.691,592.788,600.486
1653,664.557,741.274,797.609,645.438,681.543,756.731,614.403,747.955,823.560,837.899,668.950,623.680,627.094,633.664,593.113,600.116
1654,664.705,741.308,796.064,646.038,680.869,756.752,614.490,747.058,822.893,838.040,669.149,623.662,627.333,633.664,593.062,599.663
1655,664.449,740.738,796.929,646.318,681.264,756.919,615.083,746.885,823.519,837.347,669.029,624.411,626.975,633.546,592.789,599.656
1656,663.872,740.130,798.443,646.199,681.967,757.260,615.130,746.963,824.535,836.699,668.421,625.103,625.849,633.170,592.969,600.105
1657,663.318,740.025,797.823,646.225,681.783,757.464,614.149,746.591,824.329,837.260,667.845,624.874,624.803,632.491,593.984,600.445
1658,663.164,740.286,794.783,646.713,680.681,757.354,613.184,745.718,822.625,838.869,667.966,623.503,624.686,631.364,595.485,600.075
1659,663.317,740.762,791.826,646.976,679.611,756.962,613.175,744.954,820.995,840.259,668.633,621.926,625.426,630.343,596.946,599.463
1660,663.468,741.142,791.088,646.445,679.431,756.520,614.010,744.812,820.856,840.653,668.748,621.234,626.442,630.028,597.853,599.257
1661,663.487,741.397,791.602,645.517,679.950,756.219,614.825,745.119,821.660,840.495,668.336,621.487,627.006,630.191,598.033,599.134
1662,663.604,741.509,790.705,645.017,680.161,755.962,614.920,745.157,821.567,840.684,668.176,621.883,627.063,630.299,597.420,599.134
1663,664.031,741.526,787.694,645.263,679.482,755.551,613.918,744.418,819.967,841.608,668.097,621.614,626.887,630.145,596.464,599.514
1664,664.395,741.418,785.063,645.926,678.434,755.018,612.462,743.378,818.248,842.792,667.448,620.795,626.969,630.022,595.748,600.141
1665,664.351,741.080,785.183,646.610,677.898,754.751,611.422,742.887,817.943,843.336,666.399,620.069,627.524,629.824,595.433,600.432
1666,663.984,740.469,787.271,647.089,678.034,754.872,611.222,743.140,818.732,842.934,666.038,619.770,628.260,629.265,595.144,599.859
1667,663.750,739.907,788.380,647.206,678.270,755.072,611.278,743.508,819.285,842.258,666.642,619.731,628.918,628.407,594.574,598.596
1668,663.800,739.680,786.911,647.096,678.094,754.966,610.925,743.484,818.950,842.162,667.766,619.607,629.520,627.809,593.899,597.650
1669,663.937,739.824,784.572,647.067,677.780,754.514,610.385,743.362,818.503,842.412,668.592,619.501,630.034,627.907,593.443,597.692
1670,663.665,740.048,784.062,647.213,677.879,754.139,610.377,743.643,818.878,842.148,668.568,619.851,630.006,628.707,593.557,598.275
1671,663.132,739.983,785.812,647.600,678.396,754.115,610.781,744.332,819.861,841.241,668.173,620.821,629.520,629.728,594.136,598.756
1672,662.890,739.620,787.598,648.361,678.851,754.273,610.865,744.973,820.245,840.761,668.167,621.878,629.078,630.309,594.680,599.010
1673,663.202,739.381,787.561,649.543,678.839,754.235,610.333,745.217,819.402,841.485,668.626,622.563,628.719,630.003,594.792,599.339
1674,663.912,739.442,786.715,650.471,678.564,754.056,610.118,745.074,818.526,842.835,668.863,622.630,627.931,629.198,594.413,599.902
1675,664.511,739.479,787.581,650.335,678.706,754.115,611.297,745.241,819.319,843.270,668.876,622.552,626.981,628.975,593.856,600.319
1676,664.621,739.262,790.690,649.115,679.649,754.783,613.424,745.935,821.763,842.367,669.054,622.784,626.367,629.768,593.363,600.398
1677,664.417,739.009,793.503,647.837,680.794,755.832,615.012,746.664,823.965,841.201,669.311,623.143,626.358,631.025,593.217,600.087
1678,664.386,739.238,793.380,647.242,681.198,756.589,615.120,746.749,824.527,840.830,669.270,622.977,626.750,631.843,593.353,599.689
1679,664.609,739.996,791.072,647.127,680.931,756.709,614.243,746.249,823.955,841.104,669.081,622.230,627.260,632.089,593.647,599.437
1680,664.771,740.737,789.946,646.842,680.692,756.590,613.408,745.998,823.851,841.106,669.110,621.524,627.411,632.411,593.984,599.247
1681,664.666,740.804,791.460,646.380,680.776,756.729,613.424,746.689,824.721,840.573,669.480,621.777,627.333,632.818,594.237,598.969
1682,664.549,740.074,793.346,646.024,680.574,757.089,614.003,747.784,825.427,840.234,669.919,622.943,627.597,633.302,594.341,598.391
1683,664.810,739.051,792.676,645.751,679.515,757.415,614.019,748.093,824.761,840.843,670.399,623.931,628.228,633.685,594.240,597.902
1684,665.378,738.338,789.939,645.443,678.132,757.603,613.356,747.207,823.017,842.255,670.750,624.138,628.685,633.772,593.925,597.897
1685,665.816,738.176,788.331,645.354,677.430,757.807,612.858,746.122,821.635,843.472,670.356,624.182,628.568,633.414,593.376,598.519
1686,665.693,738.375,789.622,645.352,677.787,758.028,613.104,746.037,821.444,843.872,669.187,624.697,628.143,632.599,592.869,599.303
1687,665.432,738.797,791.863,645.294,678.510,758.065,613.233,746.822,821.546,843.934,667.809,625.005,627.797,631.870,592.810,599.715
1688,665.808,739.491,791.956,645.091,678.576,757.843,612.071,747.216,820.544,844.700,666.917,624.239,627.751,631.522,593.227,599.638
1689,666.754,740.351,789.009,644.962,677.849,757.534,609.877,746.417,818.371,846.250,666.538,622.664,627.782,631.108,593.672,599.273
1690,667.424,741.027,785.676,645.211,677.169,757.469,608.095,745.076,816.729,847.467,666.385,621.186,627.816,630.596,593.600,598.931
1691,667.303,741.152,784.808,645.727,677.226,757.769,607.877,744.429,816.888,847.498,666.374,620.777,627.765,630.472,592.918,598.730
1692,666.847,740.939,786.117,646.127,677.773,758.131,608.830,744.672,818.241,846.897,666.529,621.386,627.794,630.417,592.291,598.334
1693,666.697,741.004,786.716,646.184,678.086,758.046,609.472,744.913,818.896,846.594,666.667,622.087,628.153,630.083,592.489,597.681
1694,666.792,741.411,784.841,645.868,677.920,757.472,609.174,744.438,817.979,846.827,666.732,622.078,628.824,629.670,593.371,597.100
1695,666.660,741.581,782.094,645.266,677.673,756.742,608.781,743.646,816.532,847.172,666.932,621.543,629.413,629.839,594.196,596.900
1696,666.193,741.074,781.213,644.603,677.879,756.235,609.253,743.434,816.157,847.093,667.363,621.490,629.568,630.824,594.384,597.152
1697,665.622,740.289,782.420,644.251,678.347,756.114,610.181,743.896,816.923,846.538,667.685,622.120,629.247,632.364,593.990,597.527
1698,665.289,739.879,783.234,644.175,678.375,755.982,610.142,744.247,817.314,846.112,667.457,622.579,628.633,633.627,593.570,597.941
1699,665.248,739.959,781.645,644.191,677.579,755.529,608.484,743.937,816.332,846.446,666.622,622.414,628.182,633.747,593.570,598.506
1700,665.432,740.197,779.165,644.098,676.675,755.053,606.288,743.492,814.987,847.088,665.964,622.175,628.015,632.812,593.891,599.136
1701,665.526,740.008,779.288,644.065,676.723,755.211,605.378,743.728,815.139,846.675,665.858,622.393,627.769,631.698,594.127,599.707
1702,665.296,739.323,783.157,644.313,677.804,755.980,606.429,744.847,817.184,844.855,665.901,622.857,627.218,631.015,594.144,600.149
1703,664.922,738.598,788.227,644.701,679.008,756.524,608.533,746.228,819.551,842.684,665.741,622.722,626.497,630.870,594.015,600.278
1704,664.970,738.590,791.230,645.053,679.541,756.148,610.238,747.089,820.552,841.407,665.259,621.464,626.268,631.451,593.892,599.625
1705,665.585,739.065,791.698,645.081,679.382,755.269,611.293,747.478,820.144,841.275,664.122,619.825,626.445,632.978,593.868,598.486
1706,666.399,739.398,791.580,644.809,679.148,754.675,612.184,747.988,819.614,841.459,662.644,619.124,626.616,634.608,593.882,597.676
1707,666.958,739.409,792.415,644.199,679.312,754.862,613.182,748.644,819.778,841.279,661.784,619.883,626.730,635.324,593.802,597.815
1708,667.344,739.397,793.198,643.146,679.647,755.555,613.908,748.866,820.045,840.821,662.487,621.294,627.134,634.994,593.691,598.874
1709,667.814,739.532,792.207,641.589,679.511,756.183,613.498,748.217,819.438,840.945,664.592,622.349,627.872,633.784,593.717,600.082
1710,668.311,739.817,789.875,639.986,678.844,756.417,612.260,747.167,817.961,841.884,667.009,622.372,628.750,632.086,594.227,600.743
1711,668.646,740.096,788.638,639.201,678.296,756.551,611.422,746.496,816.752,842.590,668.678,621.676,629.637,630.441,595.194,600.645
1712,668.657,740.331,789.467,639.313,678.328,756.830,611.679,746.505,816.692,842.503,668.813,620.851,630.224,629.543,596.129,599.859
1713,668.465,740.415,790.607,639.916,678.652,757.028,612.083,746.901,817.119,842.273,668.043,620.152,630.187,629.806,596.846,599.064
1714,668.441,740.485,789.397,640.885,678.386,756.708,611.332,746.939,816.555,842.682,667.939,619.386,629.604,630.923,597.371,598.681
1715,668.645,740.809,785.956,642.373,677.299,756.052,609.512,746.202,814.659,843.489,669.194,618.329,628.927,632.151,597.619,598.720
1716,668.680,741.473,782.880,643.727,676.195,755.650,608.066,745.313,812.909,843.790,670.466,617.605,628.432,632.867,597.484,598.825
