 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22
5451,258.166,258.209,261.589,258.513,268.634,257.328,250.954,256.336,256.184,253.086,252.355,257.619,311.223,253.530,245.781,250.869,250.035,248.160,253.986,251.398,251.795,253.556
5452,257.111,257.949,261.519,258.333,267.977,257.404,250.857,254.961,255.836,253.828,251.661,257.789,310.968,253.281,245.198,251.114,250.388,247.933,253.625,251.636,251.688,253.528
5453,256.590,258.005,261.216,258.252,267.608,257.574,251.002,254.441,256.317,254.344,251.118,258.278,310.499,252.803,245.348,251.180,250.624,247.738,253.546,251.277,251.543,253.604
5454,256.770,258.238,260.878,257.902,267.791,257.740,251.304,254.715,257.038,254.570,251.155,258.543,309.957,252.259,245.859,251.051,250.944,247.736,253.600,250.836,251.511,253.785
5455,256.935,258.370,260.429,257.205,268.259,257.579,251.562,255.055,257.389,254.817,251.882,258.556,309.538,251.715,246.188,251.038,251.000,248.015,253.521,250.520,251.690,253.980
5456,256.498,258.318,259.923,256.350,268.435,257.030,251.624,254.992,257.481,255.167,252.755,258.601,309.307,251.446,246.327,251.106,250.967,248.316,253.325,250.267,252.072,254.177
5457,255.949,258.030,259.728,255.915,268.110,256.454,251.182,254.738,257.614,255.484,253.029,258.865,309.126,251.657,246.490,251.082,250.991,248.429,253.032,250.012,252.258,254.263
5458,255.982,257.726,259.857,256.038,267.594,256.219,250.627,254.410,257.720,255.688,252.494,259.045,308.816,252.367,246.859,251.002,251.173,248.515,252.793,250.007,252.219,254.191
5459,256.590,257.674,260.017,256.846,267.259,256.301,250.297,253.859,257.348,255.720,251.624,258.879,308.501,253.402,247.285,251.260,251.114,248.714,252.550,250.424,252.366,253.892
5460,256.931,257.819,259.861,257.594,267.195,256.464,250.094,253.297,256.863,255.839,251.424,258.184,308.146,254.203,247.464,251.723,250.776,249.024,252.357,251.084,252.680,253.556
5461,256.576,257.842,259.495,257.970,267.278,256.566,249.982,252.832,256.833,255.941,251.645,257.480,307.616,254.251,247.323,251.835,250.481,249.167,252.289,251.588,253.143,253.209
5462,256.092,257.673,259.348,257.765,267.209,256.451,249.947,252.488,257.082,255.855,251.820,257.130,306.913,253.765,247.010,251.201,250.556,248.933,252.268,251.901,253.505,253.096
5463,256.267,257.505,259.477,257.299,266.814,256.407,250.035,252.199,256.952,255.548,251.873,257.157,306.299,253.335,246.829,250.347,251.161,248.377,252.614,252.125,253.696,253.118
5464,257.014,257.342,259.669,256.893,266.283,256.489,250.242,252.102,256.399,255.204,252.016,257.224,305.860,253.167,246.943,249.918,251.995,247.580,253.121,252.287,253.674,253.181
5465,257.949,257.247,259.861,256.632,265.912,256.691,250.482,252.355,255.833,255.059,252.245,257.081,305.545,253.205,247.222,250.108,252.614,246.844,253.300,252.101,253.390,253.235
5466,258.700,257.316,260.049,256.560,265.753,256.833,250.346,252.797,255.345,255.000,252.384,256.749,305.279,253.384,247.616,250.689,252.685,246.565,252.939,251.528,252.765,253.371
5467,259.088,257.481,260.202,256.380,265.523,256.661,249.744,253.363,254.932,254.909,252.322,256.152,305.124,253.602,247.983,251.262,252.236,246.766,252.339,250.843,251.853,253.759
5468,258.816,257.529,260.132,256.009,265.167,256.183,249.242,253.707,254.751,254.683,252.090,255.453,305.247,253.482,248.327,251.300,251.507,247.091,252.061,250.564,251.272,254.209
5469,258.115,257.449,259.704,255.607,264.934,255.642,249.320,253.883,254.945,254.323,251.718,254.933,305.544,252.863,248.631,250.774,250.879,247.199,252.157,250.624,251.099,254.494
5470,257.212,257.436,259.042,255.526,265.056,255.131,249.977,253.855,255.655,254.043,251.294,254.874,305.727,252.074,249.125,250.252,250.748,247.199,252.554,250.520,251.056,254.295
5471,256.406,257.723,258.303,255.979,265.335,254.456,250.689,253.570,256.406,254.134,251.065,255.117,305.511,251.761,249.544,250.442,250.907,247.320,253.021,250.426,250.946,253.795
5472,255.760,258.184,257.544,256.449,265.385,253.708,251.189,253.184,256.662,254.521,251.318,255.081,304.817,251.992,249.517,251.080,251.096,247.394,253.464,250.672,251.078,253.159
5473,255.544,258.457,256.997,256.658,265.122,253.199,251.251,252.797,256.341,254.731,251.408,254.628,303.850,252.361,249.226,251.482,251.023,247.530,253.864,251.489,251.602,252.709
5474,255.318,258.464,256.606,256.534,264.722,253.508,250.984,252.426,255.891,254.591,251.122,253.839,302.836,252.412,249.023,251.512,250.745,247.991,254.182,252.207,252.127,252.739
5475,254.839,258.144,256.460,256.098,264.444,254.615,250.535,252.434,255.683,254.414,250.784,253.309,302.106,252.141,249.129,251.567,250.593,248.563,254.264,252.446,252.320,253.179
5476,254.152,257.835,256.261,255.632,264.275,255.546,249.926,252.836,255.577,254.618,250.771,253.417,301.828,251.880,249.321,251.626,250.743,248.874,253.911,252.258,252.209,253.480
5477,254.046,257.804,256.077,255.368,264.100,255.658,249.217,253.141,255.119,254.828,250.833,253.807,301.779,251.787,248.911,251.541,251.061,248.987,253.257,251.892,251.990,253.293
5478,254.705,257.964,256.216,255.295,263.858,255.139,248.562,253.137,254.317,254.473,250.784,254.045,301.663,251.869,247.800,251.395,251.068,249.219,252.525,251.564,251.748,252.962
5479,255.350,258.091,256.850,255.120,263.548,254.604,248.320,252.703,253.771,253.946,250.620,254.435,301.426,251.972,246.641,251.040,250.687,249.359,252.168,251.431,251.575,252.896
5480,255.323,258.123,257.746,254.821,263.197,254.413,248.576,252.242,253.898,253.532,250.649,255.480,301.339,252.070,246.099,250.389,250.465,249.195,252.161,251.289,251.630,252.942
5481,255.046,258.177,258.488,254.466,262.947,254.596,248.968,251.930,254.567,253.586,250.669,256.951,301.254,252.147,246.390,249.761,250.776,248.710,252.332,251.135,251.956,253.008
5482,255.286,258.209,258.993,254.231,262.956,254.719,249.060,251.762,255.413,253.855,250.412,258.426,300.989,252.311,247.224,249.321,251.336,248.037,252.539,251.272,252.243,253.261
5483,255.770,258.071,259.070,254.470,263.053,254.751,248.954,251.680,256.075,253.849,250.008,259.197,300.559,252.596,248.110,249.106,251.551,247.517,252.800,251.593,252.282,253.673
5484,256.088,257.883,258.718,255.068,263.048,254.730,248.906,251.789,256.249,253.280,249.629,259.112,300.234,252.871,248.567,249.047,251.245,247.409,253.000,251.981,252.089,253.867
5485,256.419,257.929,258.484,255.611,262.827,254.423,248.880,252.141,255.741,252.586,249.629,258.130,300.213,252.811,248.238,249.061,250.785,247.978,252.886,252.284,251.909,253.404
5486,257.000,258.078,258.606,255.620,262.485,253.943,248.723,252.438,254.625,252.403,250.233,256.861,300.262,252.418,247.397,249.146,250.626,248.907,252.436,252.583,252.115,252.524
5487,257.553,258.016,258.714,254.970,262.282,253.631,248.574,252.578,253.461,252.833,251.139,255.803,300.162,252.120,246.639,249.277,250.741,249.643,251.829,252.653,252.493,251.829
5488,257.673,257.719,258.021,254.056,262.440,253.607,248.760,252.570,252.734,253.215,251.592,255.157,299.807,252.235,246.194,249.681,250.701,249.874,251.389,252.330,252.563,251.715
5489,257.378,257.360,256.760,253.748,262.878,253.874,249.318,252.453,252.689,253.016,251.208,254.717,299.421,252.462,246.048,250.393,250.507,249.567,251.214,251.788,252.010,251.896
5490,256.935,257.291,255.672,254.201,263.345,254.361,249.781,252.207,253.150,252.720,250.371,254.112,299.168,252.367,246.373,251.243,250.547,249.041,250.993,251.460,251.169,252.030
5491,256.622,257.448,255.516,255.026,263.534,254.779,249.723,251.887,253.717,252.624,249.967,253.502,299.121,252.076,247.156,251.626,250.893,248.740,250.614,251.357,250.380,252.211
5492,256.548,257.688,256.059,255.885,263.277,255.030,249.256,251.613,254.038,252.538,250.396,253.238,299.181,251.964,247.901,251.531,251.154,248.812,250.214,251.335,249.849,252.544
5493,256.770,257.823,256.718,256.573,262.926,255.041,248.908,251.328,253.823,252.618,251.441,253.641,299.171,252.195,248.285,251.264,251.224,248.946,250.179,251.448,249.751,252.910
5494,257.069,257.856,256.847,256.795,262.858,254.740,248.767,250.984,253.191,252.919,252.441,254.090,298.880,252.574,248.426,251.169,251.086,248.807,250.679,251.810,250.225,253.074
5495,256.885,257.726,256.540,256.120,263.050,254.383,248.624,250.750,252.720,253.446,252.873,254.354,298.374,252.783,248.618,251.135,251.091,248.706,251.325,252.154,251.149,253.078
5496,256.134,257.582,255.927,254.932,263.099,254.292,248.615,251.070,252.631,253.935,252.812,254.408,298.025,252.755,248.831,251.017,251.147,248.922,251.439,252.027,251.988,253.060
5497,255.286,257.597,255.721,254.009,262.836,254.623,248.846,251.516,252.672,254.452,252.531,254.426,298.038,252.729,248.882,250.795,251.100,249.232,251.193,251.304,252.247,252.890
5498,255.194,257.855,255.909,253.645,262.211,255.153,249.076,251.531,252.846,254.532,252.082,254.695,298.226,252.904,248.637,250.455,251.159,249.199,251.218,250.489,251.982,252.687
5499,255.687,258.165,255.906,253.487,261.415,255.757,249.032,251.289,253.222,254.349,251.490,255.135,298.257,253.032,247.992,250.072,251.357,248.803,251.514,250.022,251.642,252.470
5500,256.198,258.286,255.568,253.162,260.651,256.139,248.820,251.344,253.618,253.984,250.935,255.520,298.019,252.863,247.221,249.841,251.626,248.312,251.464,250.152,251.487,252.376
5501,256.272,258.070,255.415,253.273,260.324,256.077,248.537,252.195,253.925,253.710,250.571,255.717,297.596,252.512,246.859,249.723,251.638,248.067,250.986,250.554,251.493,252.345
5502,255.880,257.783,255.519,254.158,260.521,255.352,248.141,253.055,254.031,253.435,250.171,255.946,297.013,252.197,246.968,249.516,251.491,248.000,250.329,250.988,251.612,252.349
5503,255.088,257.731,255.554,255.526,260.981,254.328,247.747,253.398,254.024,253.280,249.669,256.076,296.315,252.100,247.000,249.315,251.283,247.896,250.079,251.299,251.813,252.476
5504,254.249,257.888,255.509,256.419,261.528,253.702,247.753,253.457,254.140,253.688,249.257,255.915,295.879,252.325,246.608,249.389,251.042,247.643,250.196,251.506,252.022,252.699
5505,253.811,258.134,255.345,256.645,262.008,253.833,248.325,253.547,254.273,254.962,249.547,255.520,296.038,252.867,246.285,249.649,250.591,247.398,250.350,251.571,252.231,252.835
5506,254.092,258.471,255.063,256.829,262.321,254.568,249.005,253.758,254.201,256.608,250.420,255.013,296.883,253.508,246.568,249.746,249.970,247.156,250.529,251.593,252.217,252.994
5507,254.415,258.700,254.847,257.620,262.521,255.566,249.327,253.609,253.840,257.387,251.167,254.767,298.049,254.151,247.449,249.753,249.731,246.874,250.779,251.465,251.922,253.094
5508,254.654,258.478,255.021,258.453,262.704,256.454,249.382,252.652,253.614,257.065,251.139,254.592,299.121,254.861,248.498,250.032,250.072,246.353,251.271,250.807,251.282,253.048
5509,255.046,257.601,255.596,258.885,262.953,256.951,249.417,251.402,253.700,256.473,250.645,254.516,299.906,255.685,249.470,250.712,250.736,245.816,251.696,250.034,250.829,252.683
5510,255.903,256.644,256.453,259.004,263.176,256.964,249.592,250.582,254.181,256.355,250.114,254.525,300.368,256.371,249.838,251.313,251.397,245.584,252.211,249.761,250.974,252.173
5511,256.401,256.269,257.355,259.325,263.287,256.634,249.636,250.328,254.891,256.914,249.788,254.767,300.677,256.470,249.452,251.402,251.759,245.935,252.604,250.007,251.626,251.703
5512,256.429,256.584,258.017,259.957,263.228,255.956,249.689,250.172,255.717,257.769,249.522,255.233,300.847,256.227,248.743,251.201,251.654,246.619,252.961,250.361,251.891,251.771
5513,256.576,257.131,258.683,260.500,263.032,255.325,249.823,249.996,256.297,258.543,249.453,255.695,300.884,256.082,248.460,251.159,251.502,247.366,253.318,250.646,251.443,252.215
5514,257.429,257.579,259.505,260.585,262.806,255.131,250.094,249.973,256.618,259.204,249.555,255.892,300.977,256.325,248.762,251.332,251.769,247.887,253.532,250.725,250.755,252.651
5515,258.290,257.943,260.296,260.269,262.737,255.189,250.302,250.332,256.737,259.823,249.906,255.753,301.230,256.729,249.268,251.488,252.353,247.864,253.629,250.542,250.410,252.809
5516,258.129,258.236,260.840,259.949,262.984,254.863,250.435,250.691,256.611,260.629,250.257,255.601,301.642,257.380,249.367,251.423,252.773,247.385,253.568,250.157,250.581,252.558
5517,256.922,258.327,260.941,260.158,263.480,254.096,250.620,250.699,256.430,261.328,250.653,255.830,302.317,258.116,248.873,251.495,252.752,246.894,253.289,250.014,250.942,252.040
5518,255.452,258.356,260.669,260.594,263.871,253.593,250.915,250.152,256.273,261.844,251.282,256.332,303.437,258.472,248.317,251.934,252.292,246.768,252.814,250.111,251.177,251.522
5519,254.346,258.951,260.185,260.786,263.830,253.918,251.320,249.250,256.154,261.935,251.869,256.444,304.732,258.361,248.321,252.560,251.633,246.827,252.668,250.347,251.229,251.249
5520,254.152,260.178,259.969,260.825,263.443,254.858,251.627,248.445,256.304,261.694,252.000,256.341,306.039,257.952,248.751,252.928,251.107,246.823,253.114,250.766,251.115,251.388
5521,254.802,261.526,260.352,260.902,262.940,255.760,251.816,248.176,256.543,261.274,251.649,256.511,307.323,257.365,249.105,252.854,251.213,246.857,253.682,251.393,250.714,251.892
5522,256.129,262.508,261.007,261.175,262.599,256.309,251.970,248.633,256.611,260.484,251.314,257.188,308.411,256.819,249.137,252.564,251.907,247.262,254.029,252.017,249.992,252.365
5523,257.710,263.051,261.335,261.406,262.427,256.492,252.265,249.375,256.720,259.478,251.543,257.852,309.123,256.635,248.973,252.268,252.708,248.093,254.271,252.612,249.555,252.693
5524,258.931,263.351,261.125,261.132,262.195,256.500,252.671,249.746,256.860,258.613,252.143,258.152,309.426,256.554,248.871,252.226,253.112,248.896,254.900,253.145,249.728,252.986
5525,259.124,263.765,260.659,260.333,261.730,256.399,253.058,249.520,256.870,258.500,252.661,258.318,309.619,256.167,248.854,252.431,253.280,249.223,255.675,253.246,250.199,253.181
5526,258.571,264.358,260.317,259.650,261.392,256.202,253.230,249.207,256.754,258.909,252.653,258.749,310.006,255.462,248.779,252.835,253.308,249.149,256.211,252.786,250.435,253.209
5527,257.954,265.013,260.268,259.684,261.613,256.077,252.935,249.480,256.795,259.070,252.314,259.552,310.623,254.773,248.342,253.192,253.203,249.002,256.400,252.308,250.284,253.092
5528,257.843,265.425,260.355,260.466,262.301,256.071,252.412,250.059,256.874,258.323,251.947,260.583,311.655,254.554,247.865,253.000,252.762,249.043,256.511,252.373,250.117,252.651
5529,258.161,265.632,260.683,261.538,262.912,255.907,252.094,250.406,256.573,256.823,251.539,261.251,313.246,254.896,247.816,251.962,252.215,249.327,256.475,252.942,250.330,252.064
5530,258.189,265.814,261.226,262.432,263.251,255.664,252.221,250.441,255.870,255.602,250.800,261.413,315.319,255.622,248.274,250.702,251.888,249.725,255.907,253.537,250.720,251.697
5531,257.894,266.173,261.491,262.940,263.366,255.577,252.518,249.992,255.263,255.548,250.143,260.951,317.600,256.313,248.907,250.252,252.054,249.790,255.018,254.084,250.998,251.865
5532,258.009,266.819,261.240,263.192,263.558,255.776,252.634,248.996,255.369,256.645,250.192,260.251,319.794,256.753,249.464,250.786,252.491,249.387,254.496,254.566,250.962,252.586
5533,258.871,267.886,260.840,263.645,263.804,256.126,252.495,248.297,255.969,257.672,251.273,259.673,321.544,256.745,250.023,251.459,252.783,249.011,254.704,254.964,250.755,253.448
5534,259.797,269.109,260.739,264.496,264.125,256.478,252.242,248.438,256.741,257.957,252.649,259.646,322.742,256.367,250.420,251.691,252.902,249.061,255.386,255.120,250.839,254.114
5535,260.373,269.955,260.672,265.513,264.453,256.825,251.864,249.246,257.198,257.688,253.380,260.054,323.480,255.996,250.715,251.421,252.939,249.537,256.093,254.860,251.103,254.492
5536,260.465,270.268,260.380,266.368,264.746,257.238,251.555,250.309,257.109,257.177,253.241,260.359,323.996,255.886,251.270,250.894,252.958,250.160,256.243,254.164,251.249,254.809
5537,260.166,270.361,260.199,266.915,264.901,257.732,251.682,251.105,256.887,256.559,252.955,260.076,324.376,255.936,251.897,250.364,252.815,250.645,255.771,253.513,251.034,255.175
5538,259.336,270.718,260.397,267.073,265.178,258.000,252.343,251.695,257.061,256.280,253.024,259.170,324.735,255.920,252.241,250.211,252.388,250.944,255.111,253.533,250.614,255.444
5539,258.521,271.323,260.892,266.855,265.671,257.893,252.788,252.449,257.672,256.177,253.388,258.117,324.898,255.946,252.238,250.512,252.002,251.022,254.821,253.894,250.346,255.289
5540,258.502,271.786,261.178,266.530,266.166,257.658,252.576,253.176,258.403,255.914,253.518,257.529,324.819,256.056,252.249,251.004,251.998,251.169,255.004,254.140,250.310,254.827
5541,259.461,271.861,261.139,266.491,266.295,257.557,251.889,253.586,258.904,255.323,253.551,257.839,324.483,256.179,252.378,251.516,252.086,251.550,255.518,253.969,250.493,254.584
5542,260.673,271.870,260.742,266.568,266.115,257.355,251.419,253.680,259.000,254.565,253.604,258.955,324.041,256.072,252.289,251.810,252.285,252.061,255.868,253.660,250.757,254.769
5543,261.106,272.055,260.418,266.530,265.769,257.074,251.578,253.820,258.795,253.694,253.539,260.386,323.628,255.580,251.987,251.717,252.453,252.364,256.218,253.388,250.799,255.018
5544,260.521,272.493,260.530,266.402,265.364,256.590,252.237,254.023,258.563,252.720,253.359,261.283,323.195,254.859,251.964,251.402,252.320,252.768,256.629,253.029,250.380,255.034
5545,259.295,272.961,260.916,266.158,264.950,256.161,252.737,253.824,258.420,252.091,253.098,261.350,322.778,254.173,252.437,251.222,251.883,253.318,257.082,252.680,249.879,254.849
5546,258.286,273.142,261.066,265.573,264.680,256.057,252.717,253.199,258.157,252.231,252.808,260.803,322.417,253.653,252.990,251.133,251.505,253.866,257.171,252.439,249.819,254.707
5547,258.171,272.878,260.888,265.000,264.633,256.268,252.429,252.762,257.741,252.634,252.420,259.933,322.096,253.191,253.106,250.911,251.341,254.216,256.679,252.386,250.089,254.651
