 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
4597,313.280,320.260,309.042,299.766,317.523,320.884,312.215,320.967,324.566,328.816,310.883,312.629,307.842
4598,313.170,320.513,308.779,299.658,316.908,320.419,311.914,320.799,324.044,329.023,311.051,311.724,308.206
4599,313.070,320.680,308.417,299.578,316.613,319.976,311.273,320.996,323.795,329.114,311.032,310.944,308.628
4600,312.985,320.602,308.344,299.525,316.776,319.769,310.744,321.572,323.685,328.935,310.944,310.618,308.802
4601,313.006,320.227,308.729,299.436,317.157,319.867,310.451,322.253,323.557,328.411,310.890,310.690,308.630
4602,313.176,319.827,309.042,299.408,317.350,320.059,310.278,322.560,323.340,327.927,310.692,311.059,308.107
4603,313.225,319.730,309.043,299.743,317.333,320.155,309.972,322.397,323.085,327.701,310.392,311.445,307.701
4604,313.225,319.843,308.945,300.071,317.269,320.065,309.787,322.066,322.769,327.762,310.198,311.539,307.473
4605,313.290,319.934,308.856,300.034,317.159,319.850,309.889,322.002,322.410,327.930,310.260,311.400,307.463
4606,313.369,319.690,308.899,299.780,316.873,319.506,310.153,322.082,322.033,327.998,310.442,311.182,307.543
4607,313.212,319.080,308.902,299.782,316.424,319.094,310.452,322.150,321.772,327.853,310.468,311.004,307.800
4608,312.708,318.531,308.724,300.023,316.030,318.705,310.680,322.111,321.805,327.463,310.318,311.106,307.907
4609,312.159,318.417,308.319,300.177,315.828,318.513,310.826,322.167,322.115,327.250,310.087,311.463,307.723
4610,311.792,318.585,307.706,300.202,315.824,318.449,310.820,322.352,322.404,327.374,309.884,311.913,307.356
4611,311.659,318.634,307.132,300.275,315.710,318.424,310.795,322.388,322.469,327.760,309.560,312.287,307.166
4612,311.644,318.714,306.809,300.576,315.394,318.361,310.844,322.023,322.304,328.075,309.178,312.541,307.333
4613,311.534,319.004,306.827,301.064,315.148,318.160,310.645,321.389,322.179,328.178,309.026,312.661,307.764
4614,311.352,319.523,307.136,301.560,315.138,317.838,310.157,320.758,322.201,327.922,309.153,312.583,308.129
4615,310.996,319.905,307.512,301.800,315.351,317.562,309.554,320.277,322.251,327.346,309.331,312.369,308.265
4616,310.557,319.883,307.860,301.752,315.507,317.330,309.218,320.136,322.080,326.716,309.391,312.402,308.059
4617,310.267,319.336,308.119,301.619,315.572,317.086,309.223,320.401,321.681,326.331,309.386,312.697,307.828
4618,310.081,318.634,308.133,301.761,315.490,316.817,309.316,320.880,321.214,326.217,309.387,312.911,307.747
4619,309.869,318.087,307.825,302.243,315.363,316.470,309.321,321.256,320.823,326.289,309.452,312.594,307.844
4620,309.777,317.972,307.478,302.768,315.310,316.082,309.087,321.338,320.426,326.354,309.314,311.954,308.048
4621,309.966,318.189,307.494,303.011,315.378,315.662,308.684,321.112,320.054,326.313,308.867,311.451,308.176
4622,310.498,318.459,307.928,303.117,315.660,315.369,308.420,320.769,319.808,326.219,308.448,311.358,307.903
4623,310.920,318.523,308.342,303.222,315.946,315.241,308.379,320.417,319.665,326.189,308.454,311.398,307.279
4624,311.044,318.340,308.220,303.239,316.019,315.199,308.647,320.039,319.594,326.158,308.792,311.406,306.844
4625,310.890,318.312,307.661,303.351,315.731,315.210,309.017,319.722,319.665,326.010,309.186,311.301,306.705
4626,310.729,318.674,307.101,303.500,315.417,315.292,309.358,319.550,319.917,325.716,309.271,311.098,306.691
4627,310.706,319.189,306.976,303.589,315.353,315.380,309.733,319.498,320.120,325.502,309.011,310.885,306.869
4628,310.818,319.535,306.976,303.567,315.593,315.432,309.954,319.632,320.085,325.349,308.525,310.735,307.339
4629,310.970,319.849,306.777,303.622,315.753,315.480,309.815,319.766,319.920,325.121,308.228,310.518,307.846
4630,311.080,320.394,306.380,303.709,315.660,315.373,309.421,319.773,319.825,324.946,308.360,310.325,307.952
4631,310.807,320.940,306.140,303.796,315.540,315.095,309.158,319.722,319.837,325.005,308.900,310.340,307.554
4632,310.110,321.324,306.141,303.759,315.490,314.740,309.094,319.748,319.821,325.241,309.332,310.854,306.859
4633,309.492,321.583,306.242,303.534,315.393,314.497,309.140,320.025,319.704,325.516,309.292,311.693,306.248
4634,309.415,321.761,306.483,303.000,315.080,314.326,309.138,320.344,319.475,325.732,308.890,312.248,306.220
4635,309.710,321.614,306.777,302.273,314.693,314.158,309.133,320.411,319.218,325.796,308.498,311.988,306.665
4636,309.949,321.350,306.942,301.722,314.243,314.043,309.067,320.252,319.064,325.631,308.305,311.218,307.075
4637,309.905,321.229,306.819,301.670,314.024,314.063,308.777,320.048,318.972,325.148,308.308,310.825,307.101
4638,309.761,321.268,306.681,302.069,314.236,314.275,308.276,319.883,318.871,324.584,308.386,311.196,306.923
4639,309.617,321.483,306.623,302.381,314.963,314.491,307.865,319.853,318.655,324.204,308.382,311.873,306.756
4640,309.564,321.777,306.729,302.477,315.834,314.466,307.639,319.883,318.336,324.096,308.268,312.165,306.632
4641,309.606,321.968,306.770,302.440,316.342,314.136,307.512,319.733,318.005,324.060,308.173,311.874,306.562
4642,309.701,321.789,306.669,302.440,316.202,313.720,307.565,319.555,317.835,324.152,308.379,311.244,306.531
4643,309.790,321.443,306.475,302.266,315.757,313.389,307.860,319.404,317.845,324.388,308.781,310.656,306.317
4644,309.924,320.996,306.255,302.108,315.424,313.243,308.248,319.333,317.967,324.724,309.240,310.423,306.160
4645,310.129,320.837,306.162,302.234,315.103,313.240,308.446,319.349,318.066,324.731,309.502,310.677,306.109
4646,310.449,320.956,306.161,302.805,314.521,313.266,308.381,319.367,318.113,324.316,309.360,311.253,306.234
4647,310.807,321.400,306.230,303.385,313.858,313.162,308.045,319.382,318.144,323.809,308.768,311.642,306.646
4648,310.919,321.841,306.231,303.190,313.793,312.925,307.631,319.529,318.105,323.747,308.125,311.500,307.085
4649,310.644,322.266,306.127,302.479,314.484,312.688,307.480,319.743,317.984,324.114,307.827,311.081,307.238
4650,310.157,322.785,306.178,302.128,315.394,312.608,307.684,319.917,317.869,324.315,307.769,310.882,307.097
4651,309.938,323.336,306.321,302.645,315.791,312.749,307.906,319.857,317.756,324.155,307.829,311.097,306.901
4652,310.134,323.535,306.477,303.284,315.566,312.924,308.006,319.730,317.640,323.896,307.851,311.600,306.741
4653,310.288,323.036,306.543,303.645,315.155,312.886,307.965,319.572,317.506,323.886,307.828,312.092,306.430
4654,310.087,322.012,306.518,303.583,315.228,312.620,307.833,319.379,317.390,323.946,307.792,312.451,306.345
4655,309.568,321.002,306.538,303.197,315.893,312.284,307.689,319.198,317.258,323.884,307.774,312.539,306.594
4656,308.936,320.718,306.632,302.599,316.482,312.004,307.566,319.170,317.105,323.737,307.667,312.276,306.945
4657,308.536,321.159,306.618,302.167,316.351,311.829,307.481,319.325,316.972,323.613,307.345,311.853,307.057
4658,308.612,321.771,306.520,301.995,315.837,311.663,307.524,319.390,316.975,323.449,307.190,311.556,306.921
4659,309.078,322.105,306.514,302.062,315.570,311.482,307.723,319.127,317.073,323.235,307.349,311.530,306.610
4660,309.693,322.030,306.523,302.064,315.710,311.312,308.003,318.782,317.230,323.202,307.642,311.769,306.255
4661,310.184,321.517,306.392,301.989,315.841,311.190,308.175,318.556,317.312,323.449,307.643,312.226,306.105
4662,310.439,320.885,306.276,302.083,315.536,311.057,308.148,318.512,317.295,323.878,307.314,312.605,306.392
4663,310.458,320.479,306.263,302.466,314.920,311.122,308.054,318.598,317.096,324.253,306.915,312.681,306.958
4664,310.138,320.565,306.291,302.764,314.441,311.333,308.065,318.732,316.839,324.579,306.744,312.421,307.289
4665,309.769,320.809,306.249,302.805,314.449,311.527,308.062,318.793,316.712,324.711,306.998,311.970,307.097
4666,309.570,320.847,306.326,302.612,314.578,311.564,307.814,318.786,316.751,324.592,307.563,311.437,306.707
4667,309.653,320.799,306.568,302.330,314.441,311.548,307.477,318.727,316.741,324.310,308.017,310.975,306.560
4668,309.797,320.855,306.785,302.216,314.013,311.517,307.294,318.688,316.677,324.142,308.160,310.818,306.459
4669,309.909,321.087,306.796,302.165,313.733,311.468,307.578,318.560,316.649,324.204,308.200,310.875,306.010
4670,309.985,321.292,306.803,302.234,313.944,311.305,307.961,318.301,316.530,324.388,308.323,311.041,305.273
4671,310.066,321.294,306.772,302.202,314.368,310.953,308.161,317.938,316.331,324.516,308.399,311.161,304.754
4672,310.189,321.175,306.573,302.034,314.585,310.449,308.059,317.693,316.198,324.429,308.324,311.059,304.709
4673,310.241,321.078,306.220,301.959,314.430,310.030,307.759,317.843,316.238,324.060,308.180,310.912,305.004
4674,310.167,320.948,305.918,302.131,314.213,309.899,307.546,318.203,316.351,323.662,308.129,310.867,305.382
4675,310.305,320.867,305.836,302.170,314.342,310.049,307.690,318.393,316.381,323.489,308.108,311.100,305.685
4676,310.657,320.984,305.961,302.037,314.914,310.296,308.100,318.307,316.218,323.356,307.949,311.390,305.885
4677,310.989,321.254,306.327,301.773,315.434,310.380,308.360,318.173,316.000,323.077,307.591,311.504,305.933
4678,310.871,321.304,306.860,301.734,315.450,310.268,308.197,318.108,315.886,322.982,307.112,311.257,305.822
4679,310.392,321.042,307.307,301.968,314.832,310.163,307.847,318.105,315.943,323.235,306.812,310.888,305.691
4680,310.009,320.569,307.623,302.266,313.836,310.181,307.704,318.271,316.002,323.483,306.971,310.735,305.545
4681,309.822,320.064,307.812,302.328,313.097,310.298,307.830,318.699,315.968,323.483,307.303,310.949,305.475
4682,309.731,319.795,307.910,302.158,313.166,310.242,308.013,319.138,315.898,323.147,307.431,311.346,305.451
4683,309.470,319.885,307.822,302.117,313.955,310.099,308.062,319.203,315.915,322.560,307.397,311.692,305.616
4684,309.148,320.153,307.449,302.236,314.587,309.968,307.934,318.785,316.008,322.101,307.346,311.783,305.879
4685,308.765,320.276,306.982,302.273,314.561,309.895,307.685,318.173,316.093,322.150,307.400,311.717,305.960
4686,308.326,320.133,306.576,302.227,314.200,309.836,307.409,317.778,316.251,322.783,307.544,311.550,305.818
4687,308.150,319.825,306.395,302.275,313.972,309.853,307.268,317.909,316.564,323.488,307.808,311.526,305.707
4688,308.436,319.648,306.446,302.385,314.161,309.937,307.365,318.291,316.803,323.641,307.908,311.709,305.780
4689,308.928,319.974,306.573,302.305,314.540,309.968,307.648,318.457,316.674,323.316,307.872,311.819,305.925
4690,309.330,320.435,306.498,301.968,314.826,309.969,307.990,318.347,316.277,322.935,307.829,311.661,306.012
4691,309.496,320.602,306.053,301.553,314.779,309.977,308.024,318.043,315.938,322.750,307.962,311.175,305.994
4692,309.415,320.292,305.470,301.404,314.564,309.947,307.844,317.678,315.874,322.746,308.145,310.769,306.000
4693,309.294,319.913,305.215,301.369,314.353,309.843,307.605,317.561,315.996,322.798,308.115,310.886,306.115
4694,309.205,319.696,305.300,301.202,314.234,309.628,307.344,317.819,316.123,322.713,308.019,311.303,306.295
4695,309.074,319.674,305.701,300.791,314.170,309.305,306.956,318.272,316.177,322.555,308.032,311.483,306.347
4696,308.816,319.718,306.154,300.337,314.052,308.925,306.591,318.538,316.112,322.418,308.012,311.214,305.945
4697,308.464,319.672,306.634,300.005,313.807,308.537,306.588,318.419,316.009,322.452,307.767,310.896,305.131
4698,308.222,319.531,307.116,299.961,313.611,308.230,306.869,317.991,315.823,322.586,307.299,310.984,304.370
4699,308.146,319.264,307.435,300.395,313.490,308.125,307.004,317.530,315.577,322.731,306.915,311.366,304.263
4700,308.129,318.930,307.284,301.186,313.482,308.122,306.654,317.256,315.367,322.918,306.800,311.707,304.863
4701,308.095,318.724,306.819,301.968,313.505,308.189,305.994,317.189,315.341,323.347,306.827,311.988,305.640
4702,308.009,318.907,306.395,302.252,313.619,308.277,305.591,317.275,315.453,323.816,306.949,312.238,306.145
4703,307.970,319.197,306.337,302.039,314.135,308.367,305.667,317.348,315.559,323.897,307.194,312.385,306.230
4704,308.068,319.344,306.348,301.764,314.736,308.340,306.065,317.326,315.467,323.615,307.572,312.324,306.095
4705,308.214,319.322,306.101,301.732,314.888,308.172,306.552,317.387,315.170,323.095,307.815,312.009,305.925
4706,308.284,319.167,305.734,302.078,314.209,308.068,306.864,317.497,314.910,322.573,307.674,311.563,305.784
4707,308.142,319.066,305.493,302.456,313.378,308.149,306.923,317.558,314.884,322.108,307.207,311.180,305.626
4708,307.824,319.139,305.453,302.518,313.112,308.351,306.846,317.495,315.186,321.840,306.618,311.100,305.489
4709,307.511,319.338,305.404,302.183,313.411,308.520,306.866,317.362,315.634,321.900,306.143,311.356,305.483
4710,307.498,319.547,305.167,301.615,313.806,308.605,307.075,317.409,316.042,322.264,305.866,311.774,305.632
4711,307.919,319.696,304.673,301.250,314.049,308.585,307.276,317.455,316.196,322.646,305.772,312.093,305.776
4712,308.500,319.638,304.162,301.209,314.069,308.511,307.256,317.475,316.090,322.918,305.885,312.189,305.859
4713,308.758,319.260,303.889,301.305,314.120,308.439,307.027,317.442,315.838,323.126,306.117,312.076,306.101
4714,308.477,318.750,304.055,301.417,314.327,308.523,306.749,317.293,315.670,323.171,306.395,311.967,306.612
4715,307.941,318.344,304.485,301.413,314.548,308.704,306.781,316.944,315.691,322.858,306.576,311.850,307.016
4716,307.561,318.270,304.992,301.353,314.542,308.795,307.090,316.556,315.776,322.186,306.708,311.720,307.145
4717,307.562,318.439,305.385,301.381,314.075,308.660,307.324,316.317,315.847,321.488,306.655,311.541,307.178
4718,307.767,318.366,305.541,301.358,313.406,308.390,307.305,316.293,315.897,321.124,306.548,311.517,307.453
4719,307.924,317.930,305.509,301.069,312.910,307.987,307.153,316.423,316.055,321.202,306.536,311.777,308.034
4720,308.131,317.306,305.486,300.413,312.884,307.569,307.105,316.749,316.264,321.494,306.723,312.403,308.507
4721,308.335,316.944,305.626,299.739,313.327,307.315,307.000,317.166,316.405,321.602,306.870,313.058,308.602
4722,308.547,316.917,305.807,299.273,313.673,307.323,306.676,317.610,316.386,321.604,306.814,313.320,308.531
4723,308.797,317.155,306.144,299.021,313.632,307.535,306.281,317.868,316.295,321.962,306.681,313.115,308.384
4724,308.962,317.505,306.624,299.028,313.099,307.774,305.919,317.931,316.293,322.750,306.680,312.576,308.321
4725,308.792,317.936,306.987,299.154,312.322,308.074,305.730,317.781,316.443,323.346,306.842,312.059,308.196
4726,308.144,318.346,307.274,299.355,311.658,308.385,305.762,317.481,316.431,323.362,306.935,311.777,308.127
4727,307.286,318.857,307.639,299.761,311.350,308.615,305.919,317.082,316.208,323.101,306.852,311.854,308.147
4728,306.625,319.282,308.055,300.179,311.518,308.599,305.952,316.705,315.993,322.958,306.767,312.030,308.069
4729,306.443,319.571,308.294,300.346,311.884,308.516,305.887,316.484,315.987,323.046,306.851,312.113,307.869
4730,306.606,319.644,308.300,300.227,312.486,308.462,305.819,316.541,316.143,323.044,307.099,312.072,307.715
4731,306.788,319.549,308.136,299.936,313.125,308.483,305.836,316.814,316.334,322.832,307.125,312.154,307.665
4732,306.966,319.036,308.156,299.890,313.389,308.531,305.939,316.933,316.462,322.563,306.916,312.353,307.610
4733,307.223,318.348,308.470,300.227,313.116,308.509,306.112,316.692,316.447,322.434,306.847,312.528,307.521
4734,307.576,317.757,308.909,300.849,312.748,308.391,306.338,316.202,316.417,322.423,306.947,312.445,307.630
4735,307.936,317.453,309.177,301.275,312.622,308.291,306.566,315.870,316.345,322.502,307.074,312.143,308.283
4736,308.146,317.338,309.380,301.172,312.761,308.387,306.675,315.959,316.193,322.728,306.975,311.818,309.085
4737,308.159,317.189,309.490,300.532,313.073,308.587,306.593,316.313,316.013,322.966,306.818,311.812,309.343
4738,308.040,316.893,309.384,299.812,313.363,308.759,306.462,316.565,315.898,323.130,306.851,312.062,308.931
4739,307.938,316.684,309.180,299.278,313.488,308.885,306.384,316.488,315.767,322.967,306.907,312.126,308.547
4740,307.814,316.722,309.183,299.078,313.288,309.033,306.311,316.284,315.747,322.589,306.797,311.864,308.600
4741,307.699,317.008,309.461,299.135,313.082,309.210,306.089,316.208,315.986,322.186,306.570,311.652,308.909
4742,307.593,317.485,309.700,299.560,313.073,309.314,305.707,316.297,316.438,321.989,306.570,311.657,308.915
4743,307.479,317.984,309.722,300.252,313.213,309.282,305.406,316.337,316.811,322.028,307.157,311.867,308.360
4744,307.449,318.445,309.758,300.704,313.198,309.057,305.575,316.070,316.780,322.140,308.078,312.060,307.574
4745,307.564,318.740,309.701,300.729,312.813,308.813,306.121,315.736,316.343,322.111,308.787,312.184,307.133
4746,307.756,318.881,309.482,300.399,312.267,308.616,306.584,315.599,315.821,321.871,308.907,312.147,307.360
4747,307.864,318.879,309.125,300.078,312.002,308.612,306.560,315.734,315.462,321.620,308.605,312.034,307.986
4748,307.917,318.616,308.620,300.142,312.148,308.726,306.056,315.868,315.229,321.524,308.200,311.625,308.610
4749,307.915,318.044,308.252,300.560,312.402,308.888,305.578,315.919,315.144,321.476,307.870,310.984,308.943
4750,307.848,317.362,308.111,301.023,312.671,308.966,305.477,315.943,315.199,321.282,307.522,310.517,308.824
4751,307.699,316.978,308.228,301.140,312.886,308.897,305.711,316.049,315.411,321.096,307.030,310.601,308.168
4752,307.667,316.903,308.535,300.897,313.108,308.714,306.093,316.379,315.638,320.899,306.554,311.259,307.352
4753,307.761,316.897,308.981,300.688,313.183,308.458,306.337,316.719,315.826,320.845,306.338,312.219,306.737
