 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
2828,457.672,488.342,468.669,448.504,442.162,444.285,448.294,443.208,443.038,441.424,449.594,440.358
2829,458.217,488.334,468.479,449.272,442.387,444.148,447.876,442.431,443.511,441.251,450.320,440.207
2830,458.934,488.591,468.797,449.801,442.491,443.162,447.135,441.844,444.011,441.284,451.002,439.547
2831,459.628,488.796,469.466,450.356,442.498,442.215,446.641,441.855,443.949,441.663,451.013,439.299
2832,460.000,488.655,470.581,450.916,442.489,442.194,446.795,442.238,443.436,442.233,450.547,439.586
2833,459.960,488.414,472.438,451.336,442.525,443.148,447.418,442.305,442.902,443.081,450.358,440.104
2834,459.668,488.510,474.976,451.625,442.565,444.419,448.067,441.996,442.457,444.027,450.612,440.476
2835,459.423,489.037,477.603,451.415,442.770,445.401,448.291,442.015,442.485,444.630,450.833,440.692
2836,459.430,489.631,479.761,450.807,443.786,446.204,447.892,442.617,442.804,444.955,450.644,440.926
2837,459.470,489.964,481.316,450.387,445.766,446.951,447.217,443.454,442.994,444.922,450.322,440.982
2838,459.313,489.944,482.175,450.132,447.926,447.349,446.785,444.141,442.621,444.678,449.916,440.604
2839,458.849,489.725,482.273,449.319,449.072,447.028,446.641,444.881,441.606,444.516,449.532,440.127
2840,458.302,489.526,481.673,447.913,449.275,446.085,446.597,445.398,440.443,444.379,449.504,439.896
2841,457.929,489.457,480.500,446.700,449.131,444.856,446.558,445.279,439.928,444.412,449.758,439.997
2842,457.789,489.360,479.348,446.275,449.036,443.972,446.518,444.390,440.206,444.573,449.547,440.231
2843,458.036,489.225,478.667,446.154,448.743,444.000,446.597,443.260,440.766,444.878,448.483,440.305
2844,458.301,489.071,478.340,446.106,448.394,444.757,446.626,442.454,441.294,445.269,447.120,440.104
2845,458.128,488.904,477.617,446.367,448.495,445.489,446.398,442.305,441.945,445.573,446.487,439.716
2846,457.526,488.623,476.271,446.994,449.070,445.549,446.032,442.888,442.585,445.343,446.594,439.290
2847,456.822,488.282,475.100,447.891,449.408,445.415,445.738,443.922,442.853,444.767,446.893,439.015
2848,456.350,488.015,474.383,448.658,449.162,445.391,445.348,444.792,442.843,444.648,447.032,439.201
2849,456.104,487.845,473.628,449.244,448.842,445.430,444.773,444.732,442.549,445.287,447.086,439.970
2850,456.078,487.766,472.840,449.636,449.032,445.648,444.523,443.814,441.953,445.881,447.146,441.160
2851,456.133,487.667,472.301,449.888,449.378,446.049,444.867,443.100,441.253,445.522,447.004,442.201
2852,455.689,487.402,472.197,449.751,449.356,446.120,445.459,443.033,441.009,444.328,446.738,442.402
2853,454.681,487.063,472.353,449.092,448.592,446.004,445.798,443.097,441.509,442.925,446.788,441.654
2854,453.752,486.779,472.380,448.241,447.410,445.792,445.797,443.019,442.413,441.896,447.161,440.698
2855,453.481,486.622,472.137,447.440,446.444,445.743,445.548,443.242,443.257,441.475,447.283,440.275
2856,453.690,486.596,471.521,447.062,446.041,445.637,445.245,443.859,443.677,441.875,446.790,440.760
2857,453.965,487.048,470.818,447.283,446.153,445.370,444.803,444.546,443.409,442.949,445.946,441.639
2858,454.448,488.524,470.577,448.048,446.417,444.715,444.273,444.532,442.500,444.155,445.464,442.109
2859,455.386,491.322,471.160,449.078,446.466,443.764,443.858,444.219,441.530,445.284,445.755,441.947
2860,456.443,494.845,471.927,449.933,446.135,442.641,443.797,444.335,441.196,446.528,446.502,441.544
2861,456.698,498.060,471.979,450.622,445.718,441.588,444.020,444.952,441.538,447.812,447.167,441.195
2862,456.164,500.302,471.318,451.260,445.622,440.993,444.412,445.751,442.104,448.872,447.451,441.115
2863,455.656,501.614,470.380,452.036,445.831,440.891,444.789,446.758,442.332,449.815,447.163,441.337
2864,455.796,502.351,469.908,453.000,446.038,441.275,444.868,447.933,441.868,450.898,446.365,441.562
2865,456.393,502.855,469.746,454.101,445.673,442.560,444.683,449.134,441.183,451.731,445.820,441.328
2866,457.197,503.438,469.641,454.784,444.748,444.356,444.380,449.680,440.909,451.857,446.135,441.003
2867,457.616,504.343,469.504,454.359,443.676,445.606,444.238,449.487,441.079,451.633,447.071,441.148
2868,457.477,505.540,469.248,452.919,443.189,445.680,444.148,448.881,441.266,451.460,448.021,441.553
2869,457.255,506.443,468.523,451.630,443.300,445.394,443.959,448.736,441.306,451.636,448.489,441.541
2870,457.406,506.485,467.164,451.437,443.628,445.634,443.809,449.071,441.462,452.042,448.268,440.799
2871,457.497,505.845,465.605,452.092,444.104,446.831,443.883,449.115,441.766,452.191,447.464,439.979
2872,457.055,505.065,464.436,453.031,444.635,448.690,444.203,448.870,441.789,452.018,446.494,439.902
2873,456.377,504.416,463.934,454.056,444.786,450.289,444.570,448.710,441.462,451.594,446.052,440.828
2874,455.774,503.864,463.780,455.165,444.446,451.151,444.847,448.792,441.249,451.081,446.603,441.994
2875,455.195,503.303,463.690,455.815,444.054,451.173,445.008,448.762,441.460,450.731,447.818,442.595
2876,454.681,502.792,463.836,455.605,443.883,450.433,445.067,448.156,442.019,450.370,449.101,442.535
2877,454.244,502.391,464.410,454.880,443.896,449.155,445.058,447.138,442.587,449.955,449.869,442.225
2878,453.896,502.138,465.019,454.244,444.101,447.877,445.015,446.186,443.153,449.376,449.794,442.139
2879,453.938,501.871,464.998,453.980,444.151,447.116,444.974,445.580,443.496,448.719,449.000,442.074
2880,454.204,501.331,464.286,453.891,443.655,447.570,444.839,445.115,443.268,447.919,447.897,441.648
2881,454.310,500.510,463.524,453.852,442.696,449.211,444.445,445.134,442.655,447.388,446.702,441.169
2882,454.166,499.722,463.094,454.132,441.723,450.560,443.930,445.721,442.128,447.319,445.751,440.908
2883,453.860,499.185,462.697,454.644,441.086,450.437,443.353,446.190,441.804,447.731,445.536,440.831
2884,453.377,498.728,461.998,454.759,440.953,449.359,442.927,446.156,441.538,447.988,446.221,440.704
2885,452.831,498.198,461.175,454.249,441.304,448.465,442.794,446.007,441.328,447.600,447.146,440.769
2886,452.463,497.568,460.555,453.594,442.038,447.915,442.959,446.074,441.328,446.657,447.648,441.172
2887,452.459,496.918,460.256,453.275,442.642,447.239,443.241,446.082,441.628,445.561,447.599,441.630
2888,452.652,496.314,460.316,453.064,442.712,446.574,443.467,446.100,442.228,444.782,447.399,441.680
2889,452.632,495.837,460.530,452.633,442.435,446.063,443.612,446.082,442.913,444.403,447.579,441.136
2890,452.302,495.518,460.534,452.146,442.291,445.898,443.792,445.792,443.368,444.298,447.918,440.556
2891,452.259,495.266,460.113,452.137,442.399,445.789,444.174,445.390,443.694,444.018,447.921,440.462
2892,452.878,494.903,459.613,452.667,442.644,445.732,444.815,445.115,443.715,443.615,447.496,440.754
2893,454.000,494.548,459.267,453.036,442.836,446.102,445.395,445.033,442.987,443.594,446.929,440.852
2894,454.914,494.169,459.297,452.510,442.615,447.092,445.541,445.145,441.840,444.409,446.541,440.467
2895,455.324,493.692,459.585,451.423,442.160,448.077,445.109,445.338,441.336,445.597,446.099,439.947
2896,455.138,492.962,459.752,450.294,442.018,448.479,444.297,445.454,441.870,446.388,445.494,439.885
2897,454.668,492.074,459.724,449.359,442.498,448.359,443.786,445.677,442.717,446.528,445.191,440.272
2898,454.290,491.257,459.528,448.787,443.079,447.764,443.611,445.911,443.202,446.281,445.582,440.657
2899,453.989,490.541,459.299,448.678,443.372,447.063,443.542,445.914,443.040,445.967,446.369,440.876
2900,453.845,489.898,459.023,448.947,443.327,446.768,443.214,445.602,442.249,445.346,447.157,441.180
2901,453.995,489.449,458.731,449.389,442.966,446.722,442.750,445.424,441.055,444.239,447.715,441.896
2902,454.632,489.333,458.613,450.062,442.561,446.577,442.348,445.532,440.160,443.039,447.957,442.908
2903,455.419,489.606,459.006,450.521,442.338,446.468,442.220,445.506,439.811,442.451,447.927,443.707
2904,455.971,490.349,460.321,450.815,442.523,446.641,442.448,445.387,439.794,442.704,447.717,443.393
2905,456.244,491.536,462.545,451.137,443.191,446.746,443.245,445.591,439.711,443.513,447.298,441.840
2906,456.313,492.933,465.342,451.700,444.588,446.602,444.459,446.007,439.653,444.093,446.809,440.349
2907,456.342,494.186,468.062,452.331,445.982,446.570,445.595,445.981,439.496,444.164,446.577,439.950
2908,456.388,494.932,469.831,452.936,446.471,447.232,446.402,445.059,439.145,443.815,446.845,440.379
2909,456.730,495.175,470.361,452.894,446.234,448.162,447.064,444.316,438.813,442.851,447.567,440.950
2910,457.042,495.053,470.391,452.171,445.939,448.634,447.688,444.506,439.091,441.322,448.084,441.621
2911,456.820,494.859,470.492,451.319,445.955,447.940,448.139,445.309,439.785,439.657,447.852,442.237
2912,456.230,494.677,470.534,450.857,446.160,446.852,448.368,445.606,440.474,438.496,447.247,442.198
2913,455.809,494.564,470.459,450.843,446.408,446.313,448.576,444.981,441.074,438.060,447.015,441.216
2914,455.772,494.841,470.308,451.062,446.464,446.954,448.939,443.848,441.491,437.931,447.393,440.151
2915,455.887,495.424,470.276,451.300,446.626,447.912,449.312,442.822,441.445,437.534,447.841,439.719
2916,456.073,495.926,470.188,451.496,447.092,448.229,449.473,442.186,441.079,436.952,447.927,440.207
2917,456.392,495.927,470.113,451.622,447.405,447.947,449.476,441.967,440.672,436.669,447.764,440.997
2918,456.614,495.332,470.013,451.700,447.095,447.694,449.161,442.264,440.245,437.128,447.577,441.115
2919,456.501,494.403,469.752,451.725,446.768,447.496,448.279,442.922,439.883,438.212,447.124,440.704
2920,456.098,493.523,469.333,451.700,446.818,446.961,447.121,443.364,439.726,439.540,446.358,440.355
2921,455.772,492.852,469.039,451.717,446.923,445.754,446.479,443.156,440.077,440.501,445.453,440.101
2922,455.721,492.266,468.861,451.731,447.059,444.732,446.758,442.539,440.977,440.782,444.560,439.899
2923,455.964,491.678,468.688,451.471,447.439,444.651,447.520,442.416,442.051,440.224,443.730,439.932
2924,456.304,490.970,468.218,450.972,447.881,445.271,448.055,442.933,442.732,439.242,443.210,440.163
2925,456.435,490.267,467.370,450.826,447.914,445.940,448.267,443.706,442.696,438.454,443.139,440.275
2926,455.876,489.812,466.276,451.020,447.390,445.996,448.300,444.167,442.279,438.382,443.603,440.157
2927,454.769,490.056,465.282,451.112,446.664,445.211,447.808,443.818,442.036,438.821,444.431,440.251
2928,453.699,491.090,464.630,450.798,446.414,444.211,446.550,442.978,442.157,439.161,445.217,440.604
2929,453.306,492.475,464.481,450.249,446.466,443.599,445.253,442.580,442.415,439.134,445.631,440.988
2930,453.470,493.639,464.951,449.725,446.390,443.560,444.742,443.249,442.728,439.060,445.824,441.243
2931,453.772,494.427,465.712,449.199,445.739,443.940,445.002,444.546,443.330,439.242,445.903,441.396
2932,454.049,494.996,466.098,448.695,444.786,444.570,445.479,445.528,444.223,439.863,445.882,441.322
2933,454.330,495.490,465.592,448.381,444.113,445.401,445.739,446.227,444.930,440.543,445.678,440.876
2934,454.796,495.811,464.353,448.168,444.153,446.211,445.873,446.967,445.404,441.009,445.264,440.331
2935,455.302,495.682,463.209,447.591,444.849,446.799,446.182,447.777,446.004,441.397,445.320,439.870
2936,455.590,495.159,463.049,446.583,445.365,446.662,446.689,448.208,446.789,442.385,445.734,439.547
2937,455.357,494.586,463.848,445.611,445.430,445.641,447.056,448.097,447.343,444.075,446.249,439.290
2938,454.617,494.319,464.782,445.101,444.937,444.349,447.280,447.717,447.500,445.648,446.423,439.497
2939,453.597,494.396,465.039,445.160,444.178,443.264,447.395,447.450,447.332,446.418,446.517,439.811
2940,452.781,494.563,464.701,445.683,443.700,442.958,447.248,447.219,446.985,446.296,446.807,439.574
2941,452.521,494.456,464.145,446.157,443.872,443.521,446.864,447.260,446.626,445.672,446.961,439.328
2942,452.780,493.810,463.605,446.398,444.302,444.384,446.498,447.550,446.440,444.836,446.556,439.808
2943,453.131,492.812,463.239,446.597,444.486,444.810,446.376,447.855,446.313,443.881,445.704,440.751
2944,453.224,491.944,463.064,446.852,444.252,444.479,446.330,447.401,446.202,443.009,445.161,441.769
2945,453.388,491.495,462.733,446.899,443.725,443.912,446.265,446.483,446.219,442.976,445.122,442.825
2946,453.929,491.182,461.987,446.594,443.016,443.437,446.230,445.948,446.102,444.113,445.354,444.109
2947,454.887,490.712,461.167,446.294,442.453,442.817,446.502,447.059,445.587,446.081,445.534,445.293
2948,456.131,490.174,460.630,446.154,442.196,442.236,447.067,449.472,445.221,447.907,445.567,446.050
2949,457.419,489.840,460.256,446.112,442.104,442.158,447.632,451.743,445.219,448.785,445.702,446.340
2950,458.481,489.815,460.195,446.126,442.063,442.764,448.162,452.840,445.543,448.749,446.092,446.361
2951,459.128,490.207,461.145,446.319,442.135,443.250,448.721,453.041,446.149,448.307,446.766,446.130
2952,459.492,490.961,463.389,446.728,442.200,442.972,449.197,453.160,447.249,448.060,447.485,445.689
2953,459.583,492.044,466.434,447.286,441.750,442.169,449.597,453.576,448.564,448.191,447.758,445.287
2954,459.124,493.548,469.453,447.552,440.709,441.824,450.105,454.257,449.404,448.567,447.742,445.041
2955,457.916,495.432,471.945,447.162,439.658,442.437,450.795,454.792,449.738,448.636,447.948,444.840
2956,456.574,497.343,473.782,446.566,438.910,443.592,451.192,454.922,449.872,448.197,448.461,444.527
2957,455.685,498.838,475.237,446.297,438.403,444.296,450.970,455.074,449.855,447.448,448.670,444.148
2958,455.362,499.771,476.271,446.204,438.324,444.232,450.389,455.625,449.468,447.099,448.468,444.148
2959,455.692,500.189,476.461,445.807,438.685,443.930,449.941,456.558,448.874,447.304,448.011,444.769
2960,456.459,500.310,475.697,445.275,439.412,443.898,449.821,457.100,448.496,447.606,447.300,445.524
2961,457.173,500.379,475.100,445.190,440.101,443.687,449.927,456.922,448.609,447.707,446.378,445.775
2962,457.333,500.529,475.538,445.717,440.376,442.908,450.165,456.335,449.177,448.281,445.727,445.429
2963,456.872,500.536,476.222,446.507,440.428,442.243,450.408,456.030,449.913,449.287,445.710,445.033
2964,456.242,500.204,475.697,447.115,440.543,442.254,450.417,456.539,450.098,449.907,446.118,444.580
2965,455.842,499.544,473.914,447.443,440.887,442.764,450.126,457.844,449.394,449.493,446.549,444.263
2966,455.769,498.823,471.808,447.681,441.300,443.437,449.826,458.844,448.009,448.609,446.680,444.195
2967,455.872,498.097,470.350,447.916,441.723,443.989,449.765,458.669,446.730,447.815,446.794,444.325
2968,455.825,497.325,470.039,447.613,442.169,444.021,449.845,457.294,446.277,446.961,446.946,444.660
2969,455.676,496.528,470.613,446.364,442.441,443.398,449.924,455.736,446.798,445.648,446.815,445.305
2970,455.526,495.828,471.086,445.014,442.295,442.690,449.995,454.654,447.732,444.173,446.225,446.204
2971,455.638,495.287,470.742,444.409,441.908,442.761,449.962,453.896,448.189,443.439,445.543,446.751
2972,455.725,494.891,469.977,444.655,441.723,443.644,449.692,453.067,447.683,443.585,445.024,446.592
2973,455.497,494.625,469.442,445.090,441.784,444.856,449.315,452.297,446.528,444.152,444.622,445.962
2974,455.186,494.423,468.970,445.403,441.757,445.827,449.180,452.074,445.615,444.460,444.309,445.207
2975,455.055,494.200,468.389,445.602,441.324,446.313,448.932,452.457,445.321,444.442,444.174,444.675
2976,455.115,493.879,467.750,445.681,440.662,446.370,448.064,453.253,445.685,444.376,444.238,444.340
2977,455.295,493.456,467.090,445.616,440.635,445.986,446.862,453.729,446.264,444.072,444.659,444.021
2978,455.619,492.943,466.372,445.510,441.122,445.320,446.152,453.665,446.602,443.501,445.474,443.482
2979,455.723,492.389,465.814,445.608,441.387,444.799,446.059,453.164,446.347,442.660,446.189,442.994
2980,455.545,491.869,465.590,445.972,441.146,444.718,446.273,452.480,445.981,441.684,446.137,442.956
2981,455.357,491.354,465.485,446.546,440.750,444.430,446.365,451.941,446.155,440.812,445.421,443.317
2982,455.404,490.819,465.190,446.860,440.306,443.570,446.258,451.576,446.734,440.206,444.876,443.524
2983,455.583,490.190,464.662,446.594,439.802,442.549,446.179,451.379,446.970,440.012,444.976,443.447
2984,455.718,489.507,464.235,445.818,439.419,442.285,446.342,451.398,446.615,440.391,445.157,442.929
2985,455.787,488.990,464.073,445.053,439.122,443.148,446.661,451.204,445.689,441.296,444.861,442.429
2986,455.701,488.813,463.930,444.513,438.791,444.405,446.779,450.807,444.547,441.952,444.337,442.059
2987,455.377,488.829,463.432,444.487,438.554,445.211,446.642,450.398,443.606,442.430,444.176,441.920
2988,454.807,488.782,462.536,445.087,438.687,445.472,446.479,450.197,443.289,442.952,444.361,441.787
2989,454.222,488.625,461.711,446.011,439.128,445.342,446.379,450.149,443.421,443.331,444.539,441.757
2990,453.811,488.461,461.541,446.507,439.378,445.014,446.553,449.848,443.451,442.839,444.637,441.754
2991,453.576,488.292,461.987,446.345,439.457,444.609,446.968,449.086,443.153,441.373,444.738,441.337
2992,453.370,487.989,462.671,445.902,439.705,444.194,447.261,448.056,442.872,439.770,444.948,440.562
2993,452.936,487.503,462.964,445.678,439.932,443.996,447.029,447.208,442.919,439.060,445.270,439.929
2994,452.512,486.999,462.622,445.725,440.088,444.218,446.436,446.918,443.166,439.379,445.528,439.888
2995,452.434,486.758,461.805,445.765,440.457,444.796,445.815,447.494,442.996,440.591,445.247,440.331
2996,453.089,487.041,461.177,445.941,441.063,445.148,445.495,448.480,442.360,442.069,444.766,440.902
2997,454.836,487.999,461.148,446.613,441.619,444.989,445.732,449.138,441.802,443.045,444.948,441.420
2998,457.246,489.331,461.308,447.908,441.671,444.648,446.412,449.160,441.670,443.331,445.983,442.314
2999,459.350,490.659,461.053,449.286,441.133,444.553,447.356,449.112,442.000,443.110,447.182,443.607
3000,460.392,491.748,460.045,449.636,440.507,444.694,448.252,449.673,442.419,442.734,447.768,444.660
