 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
4866,391.285,375.212,386.027,377.960,392.199,379.098
4867,391.005,374.915,385.736,378.513,392.501,378.921
4868,390.544,374.635,385.697,378.885,392.783,378.669
4869,390.065,374.425,385.962,378.898,393.009,378.482
4870,389.705,374.373,386.249,378.716,393.231,378.525
4871,389.550,374.458,386.389,378.619,393.481,378.841
4872,389.777,374.540,386.239,378.507,393.467,379.345
4873,390.261,374.559,385.850,378.221,393.064,379.756
4874,390.576,374.600,385.525,377.931,392.561,379.726
4875,390.535,374.766,385.533,377.913,392.274,379.241
4876,390.402,375.055,385.794,378.014,392.191,378.718
4877,390.601,375.278,385.960,378.018,392.217,378.339
4878,390.938,375.230,385.923,377.828,392.404,378.130
4879,391.072,374.984,385.940,377.288,392.700,377.918
4880,390.804,374.742,385.954,376.541,392.923,377.653
4881,390.542,374.717,385.714,376.143,392.970,377.386
4882,390.331,374.870,385.217,376.245,392.928,377.235
4883,390.039,374.895,384.747,376.700,392.772,377.370
4884,389.645,374.653,384.627,377.148,392.663,377.836
4885,389.380,374.154,384.960,377.392,393.104,378.479
4886,389.282,373.739,385.537,377.393,393.971,378.976
4887,389.155,373.664,385.818,377.167,394.704,379.132
4888,388.922,373.969,385.623,377.058,394.840,379.059
4889,388.605,374.423,385.089,377.231,394.452,379.009
4890,388.435,374.726,384.762,377.541,393.901,379.118
4891,388.385,374.888,384.740,377.710,393.490,379.188
4892,388.435,374.932,384.844,377.514,393.271,379.027
4893,388.531,374.905,385.148,377.044,393.115,378.797
4894,388.848,374.796,385.717,376.657,392.945,378.559
4895,389.253,374.643,386.329,376.523,392.904,378.520
4896,389.538,374.437,386.653,376.524,392.986,378.722
4897,389.674,374.174,386.643,376.433,393.048,379.072
4898,389.679,374.043,386.306,376.435,393.119,379.320
4899,389.635,373.979,385.754,376.599,393.257,379.543
4900,389.635,373.761,385.355,376.873,393.463,379.737
4901,389.734,373.361,385.262,377.147,393.590,379.839
4902,389.912,373.223,385.366,377.242,393.418,379.716
4903,390.198,373.477,385.331,377.115,393.034,379.337
4904,390.445,373.806,385.197,376.898,392.803,379.001
4905,390.676,373.944,385.216,376.661,392.865,378.986
4906,390.869,374.027,385.367,376.367,393.040,379.255
4907,391.013,374.178,385.269,376.058,393.083,379.547
4908,390.919,374.360,384.859,375.941,393.073,379.758
4909,390.724,374.474,384.410,376.216,393.090,379.982
4910,390.409,374.472,384.359,376.794,393.039,380.106
4911,390.261,374.441,384.602,377.385,392.751,379.978
4912,390.339,374.393,384.911,377.691,392.399,379.711
4913,390.717,374.502,385.193,377.608,392.048,379.569
4914,391.195,374.668,385.481,377.333,391.832,379.625
4915,391.519,374.749,385.657,377.143,391.653,379.762
4916,391.523,374.741,385.770,377.234,391.375,379.668
4917,391.223,374.717,385.887,377.462,391.143,379.325
4918,390.814,374.644,385.947,377.422,391.107,378.914
4919,390.516,374.423,385.836,377.218,391.553,378.852
4920,390.355,374.114,385.839,377.023,392.247,379.229
4921,390.220,373.925,386.148,376.901,392.756,379.742
4922,390.128,373.831,386.570,376.805,392.925,379.933
4923,390.195,373.746,386.917,376.624,393.017,379.810
4924,390.596,373.658,387.066,376.524,393.212,379.768
4925,391.122,373.597,387.141,376.554,393.498,379.947
4926,391.390,373.564,387.265,376.621,393.624,380.164
4927,391.291,373.584,387.362,376.767,393.562,380.157
4928,390.960,373.709,387.357,377.163,393.512,379.915
4929,390.651,374.112,387.228,377.654,393.577,379.677
4930,390.472,374.459,387.172,377.921,393.726,379.690
4931,390.462,374.441,387.408,377.940,393.850,379.861
4932,390.642,374.159,387.859,377.901,393.855,379.935
4933,390.859,373.814,388.086,377.917,393.698,379.892
4934,390.969,373.559,387.689,377.810,393.488,379.915
4935,390.832,373.254,386.878,377.629,393.382,379.911
4936,390.613,372.980,386.240,377.587,393.373,379.858
4937,390.535,372.966,386.161,377.798,393.354,379.916
4938,390.764,373.317,386.551,378.014,393.315,380.095
4939,391.157,373.878,387.204,378.185,393.275,380.075
4940,391.426,374.336,387.665,378.317,393.181,379.873
4941,391.501,374.493,387.825,378.269,392.982,379.769
4942,391.515,374.502,387.749,378.061,392.735,379.928
4943,391.370,374.479,387.495,377.804,392.831,380.329
4944,391.058,374.572,387.153,377.793,393.397,380.618
4945,390.695,374.618,386.971,377.942,394.078,380.535
4946,390.511,374.540,387.071,377.992,394.497,380.071
4947,390.460,374.398,387.652,377.906,394.534,379.649
4948,390.242,374.292,388.391,377.815,394.142,379.530
4949,389.796,374.290,388.839,377.885,393.547,379.697
4950,389.461,374.233,388.806,378.184,392.984,379.943
4951,389.378,374.083,388.510,378.399,392.670,380.021
4952,389.332,373.888,388.090,378.468,392.652,379.841
4953,389.137,373.759,387.768,378.322,392.930,379.569
4954,388.955,373.782,387.810,378.012,393.298,379.486
4955,388.950,373.932,388.149,377.679,393.514,379.644
4956,389.252,374.043,388.443,377.501,393.356,379.891
4957,389.628,373.944,388.287,377.589,392.692,380.128
4958,389.885,373.644,387.801,377.938,391.775,380.227
4959,389.999,373.416,387.594,378.280,391.165,380.133
4960,389.919,373.603,388.287,378.480,391.248,379.986
4961,389.751,374.211,389.520,378.358,391.855,379.917
4962,389.482,374.726,390.302,378.250,392.472,379.948
4963,389.234,374.727,390.092,378.249,392.678,379.991
4964,388.990,374.219,389.462,378.361,392.457,379.887
4965,388.902,373.623,389.234,378.335,392.067,379.653
4966,389.049,373.320,389.432,378.059,391.909,379.486
4967,389.351,373.429,389.505,377.722,391.923,379.425
4968,389.436,373.664,389.378,377.681,391.956,379.428
4969,389.325,373.686,389.158,377.924,391.982,379.400
4970,389.338,373.407,388.937,378.054,392.103,379.333
4971,389.727,373.082,388.713,378.070,392.150,379.305
4972,390.204,373.029,388.466,378.137,392.007,379.408
4973,390.501,373.309,388.331,378.044,391.709,379.438
4974,390.397,373.643,388.370,377.754,391.352,379.240
4975,390.208,373.882,388.493,377.343,391.102,378.963
4976,390.275,373.930,388.798,377.300,391.102,378.911
4977,390.612,374.006,389.197,377.817,391.252,379.091
4978,390.879,374.177,389.343,378.536,391.438,379.382
4979,390.759,374.326,389.161,379.062,391.568,379.627
4980,390.395,374.318,388.837,379.387,391.662,379.750
4981,390.096,374.236,388.704,379.594,391.679,379.839
4982,389.971,374.258,388.555,379.536,391.542,379.822
4983,389.899,374.459,388.342,379.269,391.278,379.888
4984,389.734,374.697,388.122,378.974,390.971,379.950
4985,389.621,374.916,387.975,378.744,390.900,379.854
4986,389.635,375.058,388.111,378.571,391.156,379.480
4987,389.612,375.050,388.454,378.418,391.514,379.034
4988,389.419,374.955,388.777,378.233,391.646,378.948
4989,389.180,374.912,388.869,377.981,391.323,379.156
4990,389.076,374.893,388.784,377.704,390.840,379.216
4991,389.151,374.792,388.682,377.425,390.697,378.911
4992,389.315,374.606,388.510,377.292,391.135,378.480
4993,389.424,374.465,388.165,377.392,391.748,378.259
4994,389.479,374.447,387.799,377.696,391.940,378.414
4995,389.518,374.458,387.520,377.966,391.640,378.798
4996,389.574,374.529,387.481,378.142,391.324,379.144
4997,389.631,374.582,387.616,378.269,391.290,379.375
4998,389.715,374.421,387.723,378.383,391.547,379.435
4999,389.754,374.094,387.781,378.472,392.118,379.187
5000,389.625,373.760,387.777,378.624,392.716,378.889
5001,389.465,373.467,387.770,378.764,392.931,378.784
5002,389.373,373.321,387.469,378.897,392.706,378.881
5003,389.393,373.464,386.922,379.064,392.430,378.943
5004,389.520,373.879,386.204,379.252,392.374,379.004
5005,389.630,374.301,385.592,379.346,392.512,379.060
5006,389.518,374.334,385.277,379.374,392.561,379.121
5007,389.178,374.036,385.369,379.300,392.437,379.105
5008,388.797,373.759,385.751,379.052,392.392,378.951
5009,388.610,373.665,386.286,378.820,392.350,378.818
5010,388.845,373.754,386.730,378.923,392.202,378.807
5011,389.345,373.856,386.874,379.371,391.892,378.796
5012,389.579,373.972,386.790,379.873,391.546,378.851
5013,389.207,374.092,386.556,380.095,391.247,378.985
5014,388.554,374.131,386.175,379.888,391.051,379.149
5015,388.180,374.183,385.755,379.435,391.042,379.207
5016,388.349,374.170,385.567,379.007,391.007,379.139
5017,388.717,374.110,385.918,378.697,390.920,379.143
5018,388.945,373.895,386.582,378.694,390.873,379.350
5019,388.812,373.620,387.175,379.054,390.848,379.683
5020,388.659,373.510,387.299,379.524,390.707,379.887
5021,388.605,373.797,386.863,379.718,390.519,379.815
5022,388.583,374.312,386.302,379.714,390.587,379.563
5023,388.445,374.775,386.015,379.887,390.986,379.357
5024,388.314,374.939,386.023,380.273,391.405,379.272
5025,388.286,374.759,386.042,380.369,391.778,379.122
5026,388.360,374.555,386.037,380.000,392.055,378.844
5027,388.450,374.414,386.164,379.369,392.086,378.651
5028,388.602,374.322,386.545,378.989,391.803,378.720
5029,388.861,374.170,386.902,379.151,391.529,378.928
5030,389.290,374.026,387.000,379.663,391.451,378.926
5031,389.717,374.045,386.840,380.118,391.415,378.630
5032,389.956,374.024,386.671,380.252,391.284,378.245
5033,389.872,373.679,386.516,379.891,391.099,377.997
5034,389.542,373.115,386.363,379.237,390.936,378.055
5035,389.193,372.789,386.111,378.696,390.629,378.317
5036,388.770,373.027,385.747,378.494,390.367,378.425
5037,388.338,373.467,385.452,378.639,390.498,378.274
5038,388.034,373.764,385.515,378.796,390.958,378.027
5039,388.005,373.909,385.910,378.728,391.268,377.961
5040,388.130,374.040,386.163,378.565,391.194,378.096
5041,388.237,374.221,386.055,378.516,390.988,378.194
5042,388.350,374.429,385.835,378.657,391.010,378.166
5043,388.683,374.566,385.725,378.779,391.200,378.100
5044,389.195,374.609,385.514,378.917,391.208,378.111
5045,389.592,374.467,385.253,379.272,391.079,378.078
5046,389.646,374.249,385.266,379.817,391.289,377.837
5047,389.393,374.039,385.642,380.169,391.898,377.613
5048,388.917,373.855,386.067,380.061,392.405,377.803
5049,388.220,373.868,386.202,379.657,392.540,378.341
5050,387.707,374.084,386.085,379.554,392.501,378.942
5051,387.730,374.276,385.883,379.897,392.597,379.312
5052,388.141,374.223,385.761,380.518,392.892,379.581
5053,388.632,373.976,385.751,380.892,393.303,379.833
5054,389.054,373.866,385.844,380.796,393.624,380.082
5055,389.256,374.013,385.986,380.472,393.568,380.196
5056,389.098,374.193,386.182,380.302,393.169,380.075
5057,388.812,374.342,386.272,380.383,392.651,379.862
5058,388.752,374.443,386.100,380.438,392.241,379.561
5059,389.050,374.472,385.889,380.215,391.984,379.204
5060,389.302,374.497,385.762,380.006,391.771,378.796
5061,389.408,374.512,385.510,380.037,391.628,378.467
5062,389.288,374.502,385.123,380.046,391.504,378.245
5063,388.887,374.430,385.040,379.972,391.460,378.217
5064,388.528,374.216,385.477,379.898,391.652,378.303
5065,388.621,373.995,386.072,379.805,392.092,378.418
5066,389.193,373.864,386.484,379.468,392.423,378.498
5067,389.902,373.929,386.712,379.069,392.479,378.657
5068,390.251,374.143,387.104,378.844,392.402,378.943
5069,390.179,374.244,387.697,378.785,392.456,379.359
5070,389.841,374.167,388.142,378.885,392.536,379.543
5071,389.504,373.901,388.161,379.188,392.495,379.375
5072,389.417,373.693,387.939,379.679,392.211,378.991
5073,389.462,373.818,387.716,380.065,391.827,378.716
5074,389.513,374.282,387.507,379.992,391.618,378.534
5075,389.413,374.695,387.242,379.502,391.710,378.378
5076,389.232,374.611,386.880,379.012,391.821,378.262
5077,389.111,374.307,386.653,378.689,391.764,378.306
5078,389.045,374.105,386.784,378.502,391.601,378.596
5079,388.999,374.104,387.104,378.505,391.488,379.003
5080,389.043,374.068,387.246,378.739,391.524,379.372
5081,389.005,373.896,387.202,379.292,391.676,379.578
5082,389.009,373.651,387.083,379.843,391.947,379.770
5083,389.244,373.457,387.045,380.144,392.165,379.872
5084,389.572,373.545,387.130,380.071,392.218,379.726
5085,389.788,373.939,387.331,379.787,391.991,379.355
5086,389.810,374.261,387.658,379.352,391.441,378.869
5087,389.793,374.066,387.891,378.770,390.795,378.608
5088,389.756,373.614,387.970,378.281,390.353,378.547
5089,389.800,373.287,387.955,378.234,390.345,378.520
5090,389.725,373.233,387.855,378.549,390.707,378.528
5091,389.458,373.232,387.604,378.898,391.228,378.489
5092,389.146,373.279,387.313,378.897,391.701,378.421
5093,389.123,373.499,387.137,378.601,392.008,378.412
5094,389.432,373.909,387.191,378.242,391.908,378.618
5095,389.747,374.297,387.251,377.923,391.585,378.842
5096,389.739,374.389,387.198,377.782,391.410,378.863
5097,389.290,374.407,387.094,377.938,391.521,378.755
5098,388.675,374.522,387.046,378.468,391.624,378.736
5099,388.475,374.714,387.070,379.144,391.439,378.764
5100,388.883,374.791,387.038,379.689,391.062,378.752
5101,389.496,374.761,386.932,379.935,390.848,378.675
5102,389.951,374.814,386.959,380.130,390.983,378.533
5103,390.222,374.915,387.266,380.347,391.388,378.300
5104,390.322,374.787,387.709,380.434,391.797,378.159
5105,390.198,374.462,388.059,380.207,391.963,378.194
5106,389.790,374.310,388.257,379.858,391.997,378.405
5107,389.282,374.352,388.287,379.624,391.959,378.540
5108,388.888,374.376,388.149,379.518,391.941,378.482
5109,388.725,374.326,387.790,379.407,392.027,378.440
5110,388.751,374.339,387.519,379.339,392.385,378.469
5111,388.913,374.457,387.454,379.294,392.685,378.505
5112,389.110,374.445,387.340,379.107,392.577,378.625
5113,389.358,374.258,386.947,378.780,392.079,378.773
5114,389.510,374.058,386.238,378.534,391.512,378.847
5115,389.398,374.080,385.523,378.784,391.258,378.865
5116,389.203,374.297,385.094,379.445,391.241,378.947
5117,389.102,374.386,385.041,380.028,391.339,378.954
5118,389.189,374.117,385.281,380.138,391.488,378.776
5119,389.497,373.734,385.593,379.768,391.647,378.429
5120,389.741,373.350,385.911,379.359,391.689,378.173
5121,389.691,373.160,386.245,379.294,391.647,378.192
5122,389.500,373.233,386.503,379.691,391.719,378.384
5123,389.329,373.605,386.608,380.282,391.926,378.566
5124,389.199,373.964,386.620,380.722,392.068,378.764
5125,388.990,374.229,386.900,380.808,392.041,378.905
5126,388.746,374.316,387.500,380.728,391.941,379.024
5127,388.596,374.340,387.928,380.882,391.934,378.986
5128,388.506,374.220,387.887,381.133,392.179,378.854
5129,388.476,373.983,387.544,381.326,392.550,378.838
5130,388.634,373.622,387.119,381.332,392.678,378.981
5131,389.008,373.277,386.717,381.319,392.393,379.061
5132,389.441,373.095,386.400,381.326,391.883,379.069
5133,389.757,372.935,386.209,381.013,391.463,379.099
5134,390.018,372.628,386.199,380.194,391.251,379.245
5135,390.107,372.378,386.314,379.245,391.208,379.438
5136,389.827,372.428,386.391,378.734,391.330,379.665
5137,389.382,372.790,386.443,378.962,391.520,379.802
5138,389.020,373.239,386.520,379.487,391.638,379.812
5139,388.763,373.480,386.527,379.796,391.615,379.639
5140,388.549,373.521,386.471,379.826,391.465,379.296
5141,388.455,373.363,386.287,379.952,391.283,378.865
5142,388.418,373.170,385.896,380.358,390.996,378.601
5143,388.319,373.059,385.361,380.770,390.692,378.600
5144,388.171,373.201,385.123,380.881,390.516,378.697
5145,388.084,373.549,385.309,380.570,390.468,378.627
5146,388.155,373.756,385.634,380.097,390.593,378.474
5147,388.447,373.614,385.876,379.808,390.748,378.443
5148,388.861,373.189,386.089,379.782,390.848,378.583
5149,389.230,372.903,386.367,379.833,390.767,378.789
5150,389.445,373.123,386.478,379.689,390.563,378.813
5151,389.635,373.690,386.320,379.367,390.340,378.547
5152,389.899,374.265,386.034,379.118,390.061,378.096
5153,389.997,374.631,385.892,379.159,389.713,377.732
5154,389.748,374.808,385.851,379.442,389.521,377.766
5155,389.452,374.803,385.884,379.613,389.491,378.206
5156,389.385,374.439,386.027,379.683,389.614,378.758
5157,389.377,373.811,386.254,379.645,389.947,379.027
5158,389.131,373.187,386.342,379.577,390.421,379.017
5159,388.655,372.905,386.134,379.544,390.860,378.811
5160,388.150,373.083,385.820,379.518,391.023,378.467
5161,387.798,373.397,385.597,379.516,390.975,378.138
5162,387.875,373.517,385.652,379.743,390.835,378.023
5163,388.461,373.616,385.881,380.049,390.774,378.111
5164,389.105,374.037,386.221,380.195,390.844,378.339
5165,389.445,374.545,386.474,380.050,390.911,378.550
5166,389.438,374.737,386.380,379.879,390.871,378.679
5167,389.249,374.673,385.951,379.826,390.692,378.803
5168,389.013,374.466,385.568,379.919,390.313,378.991
5169,388.785,374.157,385.413,379.989,389.871,379.193
5170,388.423,373.773,385.470,379.750,389.467,379.419
5171,387.921,373.501,385.597,379.208,389.252,379.736
5172,387.720,373.440,385.601,378.684,389.195,379.956
5173,388.251,373.570,385.531,378.511,389.102,379.850
5174,389.361,373.766,385.510,378.715,388.821,379.497
5175,390.312,373.828,385.557,379.166,388.554,379.193
5176,390.602,373.544,385.516,379.609,388.521,379.139
5177,390.243,372.939,385.288,379.812,388.696,379.145
5178,389.707,372.487,384.833,379.692,388.970,379.149
5179,389.343,372.519,384.272,379.514,389.154,379.214
5180,389.384,372.977,383.862,379.393,389.207,379.495
5181,389.889,373.584,383.876,379.403,389.225,379.743
5182,390.503,374.174,384.313,379.681,389.438,379.683
